fragment_len_dist,k,w,damage_level,tool,RMSE
vin,10,8,dmid,giraffe,0.1278738116299026
vin,10,8,dmid,giraffe,0.1297225224689279
vin,10,8,dmid,safari,0.127870507181653
vin,10,8,dmid,safari,0.12972432901691788
vin,10,8,dmid,giraffe,0.127923183863246
vin,10,8,dmid,giraffe,0.12974507864664925
vin,10,8,dmid,safari,0.1279194390356931
vin,10,8,dmid,safari,0.1297471265647674
vin,10,8,dmid,giraffe,0.12790442219496218
vin,10,8,dmid,giraffe,0.12972061677433017
vin,10,8,dmid,safari,0.12790139081757865
vin,10,8,dmid,safari,0.12972209440774327
vin,10,8,dmid,giraffe,0.12789402245510367
vin,10,8,dmid,giraffe,0.129705856214607
vin,10,8,dmid,safari,0.12789105099763415
vin,10,8,dmid,safari,0.12970747806194283
vin,10,8,dmid,giraffe,0.12794088630002423
vin,10,8,dmid,giraffe,0.1297091593627203
vin,10,8,dmid,safari,0.12793836316710072
vin,10,8,dmid,safari,0.12971001169812438
vin,10,8,dmid,giraffe,0.12790786291464945
vin,10,8,dmid,giraffe,0.12972110282325391
vin,10,8,dmid,safari,0.12790484215916414
vin,10,8,dmid,safari,0.12972209152137867
vin,10,8,dmid,giraffe,0.12791494235359116
vin,10,8,dmid,giraffe,0.12973971265041032
vin,10,8,dmid,safari,0.12791333325287266
vin,10,8,dmid,safari,0.12974028616749103
vin,10,8,dmid,giraffe,0.12794366707086346
vin,10,8,dmid,giraffe,0.1297225064742494
vin,10,8,dmid,safari,0.12794169179782405
vin,10,8,dmid,safari,0.12972332219626828
vin,10,8,dmid,giraffe,0.12786519646116454
vin,10,8,dmid,giraffe,0.12973255956143293
vin,10,8,dmid,safari,0.12786381937053917
vin,10,8,dmid,safari,0.1297330174879125
vin,10,8,dmid,giraffe,0.12788950023567766
vin,10,8,dmid,giraffe,0.12974420520426086
vin,10,8,dmid,safari,0.12788749132547395
vin,10,8,dmid,safari,0.12974469022995122
vin,10,8,dmid,giraffe,0.12786994018942321
vin,10,8,dmid,giraffe,0.12975966044315487
vin,10,8,dmid,safari,0.1278682496559348
vin,10,8,dmid,safari,0.1297599587482779
vin,10,8,dmid,giraffe,0.12785982925692208
vin,10,8,dmid,giraffe,0.12973799095559252
vin,10,8,dmid,safari,0.12785823918236122
vin,10,8,dmid,safari,0.12973842433230154
vin,10,8,none,giraffe,0.13020417267727405
vin,10,8,none,giraffe,0.13017456461376042
vin,10,8,none,safari,0.13019727565634123
vin,10,8,none,safari,0.13017325213324732
vin,10,8,none,giraffe,0.13015291277717556
vin,10,8,none,giraffe,0.13027738187216778
vin,10,8,none,safari,0.13014650832743205
vin,10,8,none,safari,0.1302741739734593
vin,10,8,none,giraffe,0.13026896579228409
vin,10,8,none,giraffe,0.13007398657407998
vin,10,8,none,safari,0.13026368972829527
vin,10,8,none,safari,0.1300740344989888
vin,10,8,none,giraffe,0.1303103372237314
vin,10,8,none,giraffe,0.13005658117657462
vin,10,8,none,safari,0.13030370536435945
vin,10,8,none,safari,0.1300559780425306
vin,10,8,none,giraffe,0.13027888403401777
vin,10,8,none,giraffe,0.13011370480424003
vin,10,8,none,safari,0.13027448185959462
vin,10,8,none,safari,0.13011572687555062
vin,10,8,none,giraffe,0.13023227747550875
vin,10,8,none,giraffe,0.13010929679168506
vin,10,8,none,safari,0.13022787291941532
vin,10,8,none,safari,0.13011124918765138
vin,10,8,none,giraffe,0.13027106999109328
vin,10,8,none,giraffe,0.13014248924863095
vin,10,8,none,safari,0.13026766206350968
vin,10,8,none,safari,0.13014420705232155
vin,10,8,none,giraffe,0.13026830684394444
vin,10,8,none,giraffe,0.13011641661298912
vin,10,8,none,safari,0.1302644590642538
vin,10,8,none,safari,0.13011835851410716
vin,10,8,none,giraffe,0.13024823529013263
vin,10,8,none,giraffe,0.1301773086106363
vin,10,8,none,safari,0.13024442417199278
vin,10,8,none,safari,0.1301787143847331
vin,10,8,none,giraffe,0.13026309165075384
vin,10,8,none,giraffe,0.13017947841287103
vin,10,8,none,safari,0.13025981535406464
vin,10,8,none,safari,0.13018102249902155
vin,10,8,none,giraffe,0.13025688368383934
vin,10,8,none,giraffe,0.1301675431968626
vin,10,8,none,safari,0.13025324617987208
vin,10,8,none,safari,0.13016797602456265
vin,10,8,none,giraffe,0.13024181548017333
vin,10,8,none,giraffe,0.13018061985818108
vin,10,8,none,safari,0.13023787430255776
vin,10,8,none,safari,0.13018108747878562
vin,10,8,none,giraffe,0.13030231739726897
vin,10,8,none,giraffe,0.13016296676822534
vin,10,8,none,safari,0.13029922985820463
vin,10,8,none,safari,0.13016334619829176
vin,10,8,none,giraffe,0.13027840505685992
vin,10,8,none,giraffe,0.13017398600646324
vin,10,8,none,safari,0.13027510838042766
vin,10,8,none,safari,0.13017438952353586
vin,10,8,none,giraffe,0.13029113551199184
vin,10,8,none,giraffe,0.1301803999770156
vin,10,8,none,safari,0.13028835250154888
vin,10,8,none,safari,0.1301807324720533
vin,10,8,none,giraffe,0.1303034792567987
vin,10,8,none,giraffe,0.13018212401184587
vin,10,8,none,safari,0.13030050646108962
vin,10,8,none,safari,0.13018247795017013
vin,10,8,none,giraffe,0.1303031410152518
vin,10,8,none,giraffe,0.13017351645565584
vin,10,8,none,safari,0.13030050012594924
vin,10,8,none,safari,0.13017369460757935
vin,10,8,none,giraffe,0.1302994803698274
vin,10,8,none,giraffe,0.1301685664546773
vin,10,8,none,safari,0.13029684788266122
vin,10,8,none,safari,0.13016888177620262
vin,10,8,single,giraffe,0.13032674609488049
vin,10,8,single,giraffe,0.12996712827536547
vin,10,8,single,safari,0.13031867918672743
vin,10,8,single,safari,0.12996602057346285
vin,10,8,single,giraffe,0.13037303513660708
vin,10,8,single,giraffe,0.1298707124712039
vin,10,8,single,safari,0.13036625772525293
vin,10,8,single,safari,0.12986773829603052
vin,10,8,single,giraffe,0.13031333358135413
vin,10,8,single,giraffe,0.1300569686240377
vin,10,8,single,safari,0.13030739325335328
vin,10,8,single,safari,0.13005710802547282
vin,10,8,single,giraffe,0.13032692046181657
vin,10,8,single,giraffe,0.13010004085419777
vin,10,8,single,safari,0.13031945125835148
vin,10,8,single,safari,0.13009951951681759
vin,10,8,single,giraffe,0.1303160327171628
vin,10,8,single,giraffe,0.1300606187624145
vin,10,8,single,safari,0.1303111641891527
vin,10,8,single,safari,0.13006286707569495
vin,10,8,single,giraffe,0.13032396181191516
vin,10,8,single,giraffe,0.13010414403502055
vin,10,8,single,safari,0.13031898862796204
vin,10,8,single,safari,0.13010613695078646
vin,10,8,single,giraffe,0.13031653900636977
vin,10,8,single,giraffe,0.13001441940639333
vin,10,8,single,safari,0.1303127768624645
vin,10,8,single,safari,0.13001615892146093
vin,10,8,single,giraffe,0.1303101455529635
vin,10,8,single,giraffe,0.13000743281162
vin,10,8,single,safari,0.1303058924245533
vin,10,8,single,safari,0.13000939964331668
vin,10,8,single,giraffe,0.1303077331565418
vin,10,8,single,giraffe,0.1300063080257841
vin,10,8,single,safari,0.13030377369572066
vin,10,8,single,safari,0.13000773208125985
vin,10,8,single,giraffe,0.13028681719247012
vin,10,8,single,giraffe,0.1300189173797848
vin,10,8,single,safari,0.13028344292831126
vin,10,8,single,safari,0.13002048067560104
vin,10,8,single,giraffe,0.13033876019986365
vin,10,8,single,giraffe,0.1299959795162249
vin,10,8,single,safari,0.1303349924724526
vin,10,8,single,safari,0.1299964525548336
vin,10,8,single,giraffe,0.1303301679940475
vin,10,8,single,giraffe,0.13000397133294367
vin,10,8,single,safari,0.1303260871471236
vin,10,8,single,safari,0.1300044820203458
vin,10,8,single,giraffe,0.13034293535604852
vin,10,8,single,giraffe,0.12997721534219073
vin,10,8,single,safari,0.1303396633367495
vin,10,8,single,safari,0.12997762815411898
vin,10,8,single,giraffe,0.1303324783470615
vin,10,8,single,giraffe,0.13000356529149937
vin,10,8,single,safari,0.1303289793021155
vin,10,8,single,safari,0.13000400451935443
vin,10,8,single,giraffe,0.13032843088016635
vin,10,8,single,giraffe,0.12998844533916035
vin,10,8,single,safari,0.13032555847750213
vin,10,8,single,safari,0.12998883248563264
vin,10,8,single,giraffe,0.13034692618896415
vin,10,8,single,giraffe,0.12999793095597556
vin,10,8,single,safari,0.13034385118236838
vin,10,8,single,safari,0.1299983166231507
vin,10,8,single,giraffe,0.130314670646164
vin,10,8,single,giraffe,0.12998965857451367
vin,10,8,single,safari,0.1303119655980183
vin,10,8,single,safari,0.12998989321546175
vin,10,8,single,giraffe,0.13031549871956533
vin,10,8,single,giraffe,0.12999144917194858
vin,10,8,single,safari,0.1303128599654958
vin,10,8,single,safari,0.12999181488129127
vin,10,5,dhigh,giraffe,0.12382247992935475
vin,10,5,dhigh,giraffe,0.13019820271434684
vin,10,5,dhigh,safari,0.12381731298867946
vin,10,5,dhigh,safari,0.13018942860986918
vin,10,5,dhigh,giraffe,0.12381230005441257
vin,10,5,dhigh,giraffe,0.13020797555027522
vin,10,5,dhigh,safari,0.12380143181247434
vin,10,5,dhigh,safari,0.13019647214966426
vin,10,5,dhigh,giraffe,0.12369009556381698
vin,10,5,dhigh,giraffe,0.13018424706015114
vin,10,5,dhigh,safari,0.12369059128011932
vin,10,5,dhigh,safari,0.13018183381896342
vin,10,5,dhigh,giraffe,0.12369711755616901
vin,10,5,dhigh,giraffe,0.1302354045536689
vin,10,5,dhigh,safari,0.12369644885295361
vin,10,5,dhigh,safari,0.130232586654743
vin,10,5,dhigh,giraffe,0.12384154147321008
vin,10,5,dhigh,giraffe,0.13023625669908107
vin,10,5,dhigh,safari,0.12384235879851994
vin,10,5,dhigh,safari,0.13023562369977162
vin,10,5,dhigh,giraffe,0.12378804547723622
vin,10,5,dhigh,giraffe,0.13019838763899902
vin,10,5,dhigh,safari,0.12379089913113649
vin,10,5,dhigh,safari,0.13019761633842128
vin,10,5,dhigh,giraffe,0.12392431586216514
vin,10,5,dhigh,giraffe,0.1302741153739766
vin,10,5,dhigh,safari,0.12392402189658844
vin,10,5,dhigh,safari,0.1302708426596557
vin,10,5,dhigh,giraffe,0.12388243112336164
vin,10,5,dhigh,giraffe,0.13024797512091874
vin,10,5,dhigh,safari,0.12388270613922191
vin,10,5,dhigh,safari,0.13024652444055942
vin,10,5,dhigh,giraffe,0.12388723358012994
vin,10,5,dhigh,giraffe,0.13023493232971642
vin,10,5,dhigh,safari,0.12388904828363662
vin,10,5,dhigh,safari,0.13023078178392167
vin,10,5,dhigh,giraffe,0.1239045164327782
vin,10,5,dhigh,giraffe,0.13026461508237513
vin,10,5,dhigh,safari,0.12390643359801766
vin,10,5,dhigh,safari,0.1302603908050216
vin,10,5,dhigh,giraffe,0.12389095632398116
vin,10,5,dhigh,giraffe,0.1302306104774559
vin,10,5,dhigh,safari,0.12389245776749488
vin,10,5,dhigh,safari,0.13022722162077338
vin,10,5,dhigh,giraffe,0.1238719601139275
vin,10,5,dhigh,giraffe,0.13025118882988448
vin,10,5,dhigh,safari,0.12387389562403676
vin,10,5,dhigh,safari,0.1302475836619468
vin,10,5,dhigh,giraffe,0.12389527094453613
vin,10,5,dhigh,giraffe,0.13021376713302701
vin,10,5,dhigh,safari,0.1238981423574531
vin,10,5,dhigh,safari,0.13021125359077845
vin,10,5,dhigh,giraffe,0.12387690760926001
vin,10,5,dhigh,giraffe,0.1302216388797765
vin,10,5,dhigh,safari,0.12387856836459314
vin,10,5,dhigh,safari,0.13022014822569872
vin,10,5,dhigh,giraffe,0.12390544629786543
vin,10,5,dhigh,giraffe,0.13020579422829992
vin,10,5,dhigh,safari,0.12390813022659461
vin,10,5,dhigh,safari,0.13020472140313463
vin,10,5,dhigh,giraffe,0.12390456988615588
vin,10,5,dhigh,giraffe,0.13022166888428163
vin,10,5,dhigh,safari,0.12390767546046291
vin,10,5,dhigh,safari,0.1302202283232855
vin,10,5,dhigh,giraffe,0.1238854873305214
vin,10,5,dhigh,giraffe,0.13018182326157796
vin,10,5,dhigh,safari,0.12388719182133018
vin,10,5,dhigh,safari,0.13017982531289543
vin,10,5,dhigh,giraffe,0.12390980413969661
vin,10,5,dhigh,giraffe,0.1301990746449812
vin,10,5,dhigh,safari,0.12391173973220672
vin,10,5,dhigh,safari,0.13019812840262923
vin,10,5,dmid,giraffe,0.1280866957842437
vin,10,5,dmid,giraffe,0.12992583021965062
vin,10,5,dmid,safari,0.1280824563929034
vin,10,5,dmid,safari,0.12992249241794768
vin,10,5,dmid,giraffe,0.12827538586434362
vin,10,5,dmid,giraffe,0.12997485895105984
vin,10,5,dmid,safari,0.1282714519431946
vin,10,5,dmid,safari,0.12996985567731068
vin,10,5,dmid,giraffe,0.1279529058471686
vin,10,5,dmid,giraffe,0.1297415783886446
vin,10,5,dmid,safari,0.1279499858188345
vin,10,5,dmid,safari,0.1297430191295321
vin,10,5,dmid,giraffe,0.12803182489052295
vin,10,5,dmid,giraffe,0.129791655948216
vin,10,5,dmid,safari,0.12802912738770808
vin,10,5,dmid,safari,0.12979101251980907
vin,10,5,dmid,giraffe,0.12789714609708966
vin,10,5,dmid,giraffe,0.12972713549584775
vin,10,5,dmid,safari,0.12789548263267012
vin,10,5,dmid,safari,0.1297293394818306
vin,10,5,dmid,giraffe,0.1279251701414634
vin,10,5,dmid,giraffe,0.12976865769569493
vin,10,5,dmid,safari,0.12792406160020633
vin,10,5,dmid,safari,0.12977124741051105
vin,10,5,dmid,giraffe,0.12787019107251194
vin,10,5,dmid,giraffe,0.1297221541166406
vin,10,5,dmid,safari,0.1278701368848144
vin,10,5,dmid,safari,0.12972529002654482
vin,10,5,dmid,giraffe,0.1279190801667458
vin,10,5,dmid,giraffe,0.12974465577344976
vin,10,5,dmid,safari,0.12791901304272668
vin,10,5,dmid,safari,0.12974787294237705
vin,10,5,dmid,giraffe,0.12790022558753666
vin,10,5,dmid,giraffe,0.12971992132978055
vin,10,5,dmid,safari,0.12790078214825243
vin,10,5,dmid,safari,0.12972236782633662
vin,10,5,dmid,giraffe,0.12788977329046025
vin,10,5,dmid,giraffe,0.12970509458569052
vin,10,5,dmid,safari,0.12789038060176744
vin,10,5,dmid,safari,0.1297077805967013
vin,10,5,dmid,giraffe,0.12793754687443468
vin,10,5,dmid,giraffe,0.129707836459077
vin,10,5,dmid,safari,0.12793828721413883
vin,10,5,dmid,safari,0.1297107594286128
vin,10,5,dmid,giraffe,0.12790395924340628
vin,10,5,dmid,giraffe,0.12971973599377723
vin,10,5,dmid,safari,0.12790465825680686
vin,10,5,dmid,safari,0.12972266645754918
vin,10,5,dmid,giraffe,0.1279120782819536
vin,10,5,dmid,giraffe,0.12973815381590345
vin,10,5,dmid,safari,0.12791307306172184
vin,10,5,dmid,safari,0.12974124483738833
vin,10,5,dmid,giraffe,0.1279402979491325
vin,10,5,dmid,giraffe,0.12972113722220052
vin,10,5,dmid,safari,0.12794172227863168
vin,10,5,dmid,safari,0.12972444273924724
vin,10,5,dmid,giraffe,0.12786276990413425
vin,10,5,dmid,giraffe,0.12973079336609517
vin,10,5,dmid,safari,0.1278632910586829
vin,10,5,dmid,safari,0.1297338665143387
vin,10,5,dmid,giraffe,0.12788684154105023
vin,10,5,dmid,giraffe,0.12974268121513263
vin,10,5,dmid,safari,0.1278879322798954
vin,10,5,dmid,safari,0.1297455904172579
vin,10,5,dmid,giraffe,0.1278669403189077
vin,10,5,dmid,giraffe,0.12975785276700996
vin,10,5,dmid,safari,0.1278678644294874
vin,10,5,dmid,safari,0.12976022834263934
vin,10,5,dmid,giraffe,0.1278568825288222
vin,10,5,dmid,giraffe,0.1297363209916464
vin,10,5,dmid,safari,0.12785742831455305
vin,10,5,dmid,safari,0.1297392242783309
vin,10,5,none,giraffe,0.13019915711423802
vin,10,5,none,giraffe,0.13017234835199806
vin,10,5,none,safari,0.13019612256611854
vin,10,5,none,safari,0.1301702103236278
vin,10,5,none,giraffe,0.13014420600726107
vin,10,5,none,giraffe,0.13027529929298817
vin,10,5,none,safari,0.13013970100005876
vin,10,5,none,safari,0.13027211569335517
vin,10,5,none,giraffe,0.130263186336193
vin,10,5,none,giraffe,0.1300725440976809
vin,10,5,none,safari,0.13026179200545152
vin,10,5,none,safari,0.13007348910924266
vin,10,5,none,giraffe,0.13030458216969565
vin,10,5,none,giraffe,0.1300541207140034
vin,10,5,none,safari,0.13030282114053948
vin,10,5,none,safari,0.1300536734332893
vin,10,5,none,giraffe,0.13027423940443073
vin,10,5,none,giraffe,0.1301127966187003
vin,10,5,none,safari,0.13027391350237735
vin,10,5,none,safari,0.13011366744150685
vin,10,5,none,giraffe,0.13022728160848535
vin,10,5,none,giraffe,0.130108138836985
vin,10,5,none,safari,0.1302269081047581
vin,10,5,none,safari,0.13010916493271205
vin,10,5,none,giraffe,0.13026746355875246
vin,10,5,none,giraffe,0.13014181936705385
vin,10,5,none,safari,0.13026790589753648
vin,10,5,none,safari,0.13014361001261784
vin,10,5,none,giraffe,0.13026424376268328
vin,10,5,none,giraffe,0.1301156218573134
vin,10,5,none,safari,0.1302647315717224
vin,10,5,none,safari,0.13011764694122982
vin,10,5,none,giraffe,0.13024427606930594
vin,10,5,none,giraffe,0.13017635103254555
vin,10,5,none,safari,0.13024511823641075
vin,10,5,none,safari,0.13017768765923385
vin,10,5,none,giraffe,0.1302587341698587
vin,10,5,none,giraffe,0.1301784249046353
vin,10,5,none,safari,0.1302602830592206
vin,10,5,none,safari,0.13017989604333138
vin,10,5,none,giraffe,0.13025329794599305
vin,10,5,none,giraffe,0.1301660751633904
vin,10,5,none,safari,0.130254360230605
vin,10,5,none,safari,0.13016727810580353
vin,10,5,none,giraffe,0.13023792977917428
vin,10,5,none,giraffe,0.13017902720813804
vin,10,5,none,safari,0.1302387225382393
vin,10,5,none,safari,0.13018122455950598
vin,10,5,none,giraffe,0.13029905118467833
vin,10,5,none,giraffe,0.13016124590721082
vin,10,5,none,safari,0.13030005928039004
vin,10,5,none,safari,0.13016296314659354
vin,10,5,none,giraffe,0.1302747436373731
vin,10,5,none,giraffe,0.13017247294919418
vin,10,5,none,safari,0.13027623428453894
vin,10,5,none,safari,0.13017446075099656
vin,10,5,none,giraffe,0.13028826739748678
vin,10,5,none,giraffe,0.1301785468003846
vin,10,5,none,safari,0.13028876896408342
vin,10,5,none,safari,0.13018039397394543
vin,10,5,none,giraffe,0.1303004144722396
vin,10,5,none,giraffe,0.1301805054676535
vin,10,5,none,safari,0.13030124308096505
vin,10,5,none,safari,0.13018211882247718
vin,10,5,none,giraffe,0.13029956079731686
vin,10,5,none,giraffe,0.13017181961541774
vin,10,5,none,safari,0.13030039268704313
vin,10,5,none,safari,0.13017340326038865
vin,10,5,none,giraffe,0.13029606838288696
vin,10,5,none,giraffe,0.13016681593071847
vin,10,5,none,safari,0.13029724063121564
vin,10,5,none,safari,0.13016868346825133
vin,10,5,single,giraffe,0.13032070786939542
vin,10,5,single,giraffe,0.1299658417384905
vin,10,5,single,safari,0.13031677209757334
vin,10,5,single,safari,0.12996269744135275
vin,10,5,single,giraffe,0.13036398167808322
vin,10,5,single,giraffe,0.12986882171882677
vin,10,5,single,safari,0.13035948806713954
vin,10,5,single,safari,0.129864112037934
vin,10,5,single,giraffe,0.1303070377209071
vin,10,5,single,giraffe,0.13005611182589663
vin,10,5,single,safari,0.13030230941190904
vin,10,5,single,safari,0.13005696604788478
vin,10,5,single,giraffe,0.1303204721410488
vin,10,5,single,giraffe,0.13009829890727947
vin,10,5,single,safari,0.13031606344220584
vin,10,5,single,safari,0.1300969902343553
vin,10,5,single,giraffe,0.13031106614990876
vin,10,5,single,giraffe,0.13006003131915334
vin,10,5,single,safari,0.13030806199117864
vin,10,5,single,safari,0.13006091335780284
vin,10,5,single,giraffe,0.1303185759937577
vin,10,5,single,giraffe,0.13010348396233912
vin,10,5,single,safari,0.1303150579323247
vin,10,5,single,safari,0.1301061783684961
vin,10,5,single,giraffe,0.1303126940005863
vin,10,5,single,giraffe,0.13001397178258536
vin,10,5,single,safari,0.13031178099030258
vin,10,5,single,safari,0.1300157761864754
vin,10,5,single,giraffe,0.1303058082877594
vin,10,5,single,giraffe,0.13000692030422678
vin,10,5,single,safari,0.13030476910400382
vin,10,5,single,safari,0.13000896604287326
vin,10,5,single,giraffe,0.13030352171334839
vin,10,5,single,giraffe,0.13000553697971562
vin,10,5,single,safari,0.13030338095982708
vin,10,5,single,safari,0.1300069062539734
vin,10,5,single,giraffe,0.1302821952680014
vin,10,5,single,giraffe,0.13001806606795127
vin,10,5,single,safari,0.1302827130957085
vin,10,5,single,safari,0.1300195797699532
vin,10,5,single,giraffe,0.13033495421420024
vin,10,5,single,giraffe,0.12999497989173658
vin,10,5,single,safari,0.13033501472494666
vin,10,5,single,safari,0.12999598957994957
vin,10,5,single,giraffe,0.13032604671181733
vin,10,5,single,giraffe,0.1300025753124974
vin,10,5,single,safari,0.130325934810483
vin,10,5,single,safari,0.13000476649275813
vin,10,5,single,giraffe,0.1303395003601479
vin,10,5,single,giraffe,0.12997595061928516
vin,10,5,single,safari,0.13033924113363554
vin,10,5,single,safari,0.12997736001009652
vin,10,5,single,giraffe,0.13032862155169647
vin,10,5,single,giraffe,0.13000249080418025
vin,10,5,single,safari,0.13032923950463737
vin,10,5,single,safari,0.13000411617236962
vin,10,5,single,giraffe,0.13032502183204153
vin,10,5,single,giraffe,0.12998700907312438
vin,10,5,single,safari,0.13032475912770602
vin,10,5,single,safari,0.12998827545370994
vin,10,5,single,giraffe,0.13034356484348394
vin,10,5,single,giraffe,0.1299967413216198
vin,10,5,single,safari,0.13034325882145345
vin,10,5,single,safari,0.1299979416552631
vin,10,5,single,giraffe,0.13031073734356108
vin,10,5,single,giraffe,0.12998815987971918
vin,10,5,single,safari,0.130310881403888
vin,10,5,single,safari,0.1299893528896137
vin,10,5,single,giraffe,0.13031158719272068
vin,10,5,single,giraffe,0.12999009151580654
vin,10,5,single,safari,0.1303120376396644
vin,10,5,single,safari,0.12999139486408964
vin,10,15,dhigh,giraffe,0.12387158497308476
vin,10,15,dhigh,giraffe,0.130279942166268
vin,10,15,dhigh,safari,0.12386531939285339
vin,10,15,dhigh,safari,0.1302419843481259
vin,10,15,dhigh,giraffe,0.12387122506627045
vin,10,15,dhigh,giraffe,0.13031827176823904
vin,10,15,dhigh,safari,0.12387578831731898
vin,10,15,dhigh,safari,0.13026075343063942
vin,10,15,dhigh,giraffe,0.12372138249024481
vin,10,15,dhigh,giraffe,0.1302328841698812
vin,10,15,dhigh,safari,0.12371388060385348
vin,10,15,dhigh,safari,0.13021164055338683
vin,10,15,dhigh,giraffe,0.12373273492585593
vin,10,15,dhigh,giraffe,0.13028677248112494
vin,10,15,dhigh,safari,0.12372893042080585
vin,10,15,dhigh,safari,0.130265531611382
vin,10,15,dhigh,giraffe,0.123886383790469
vin,10,15,dhigh,giraffe,0.13029940652395003
vin,10,15,dhigh,safari,0.12387512813164414
vin,10,15,dhigh,safari,0.1302859221215953
vin,10,15,dhigh,giraffe,0.12382958704485875
vin,10,15,dhigh,giraffe,0.13025395379691782
vin,10,15,dhigh,safari,0.12381913154813158
vin,10,15,dhigh,safari,0.13023643852379427
vin,10,15,dhigh,giraffe,0.12396327028151963
vin,10,15,dhigh,giraffe,0.130338175388821
vin,10,15,dhigh,safari,0.12395623941377132
vin,10,15,dhigh,safari,0.13032519459700703
vin,10,15,dhigh,giraffe,0.12391695367789711
vin,10,15,dhigh,giraffe,0.13031115095665827
vin,10,15,dhigh,safari,0.12390954380399546
vin,10,15,dhigh,safari,0.13029632404883823
vin,10,15,dhigh,giraffe,0.12392830473535431
vin,10,15,dhigh,giraffe,0.13029997231969492
vin,10,15,dhigh,safari,0.12392245882662173
vin,10,15,dhigh,safari,0.13028668789458672
vin,10,15,dhigh,giraffe,0.12394321375640849
vin,10,15,dhigh,giraffe,0.13033702177444303
vin,10,15,dhigh,safari,0.1239363471857644
vin,10,15,dhigh,safari,0.1303231069377176
vin,10,15,dhigh,giraffe,0.12393270384442798
vin,10,15,dhigh,giraffe,0.13030146676406965
vin,10,15,dhigh,safari,0.1239248564284815
vin,10,15,dhigh,safari,0.13028638150611502
vin,10,15,dhigh,giraffe,0.12391268482825843
vin,10,15,dhigh,giraffe,0.13032265015995476
vin,10,15,dhigh,safari,0.12390598739729423
vin,10,15,dhigh,safari,0.1303083485224367
vin,10,15,dhigh,giraffe,0.12394046758567132
vin,10,15,dhigh,giraffe,0.13028505167886661
vin,10,15,dhigh,safari,0.12393193498217549
vin,10,15,dhigh,safari,0.13026961427117675
vin,10,15,dhigh,giraffe,0.12392047165897115
vin,10,15,dhigh,giraffe,0.13029298439842707
vin,10,15,dhigh,safari,0.12391204246471396
vin,10,15,dhigh,safari,0.13027744100318114
vin,10,15,dhigh,giraffe,0.12394485084670198
vin,10,15,dhigh,giraffe,0.1302712191027953
vin,10,15,dhigh,safari,0.1239371695490705
vin,10,15,dhigh,safari,0.1302565558541017
vin,10,15,dhigh,giraffe,0.12394685462966906
vin,10,15,dhigh,giraffe,0.1302869933681524
vin,10,15,dhigh,safari,0.12393814398808091
vin,10,15,dhigh,safari,0.1302726649596125
vin,10,15,dhigh,giraffe,0.1239283717701214
vin,10,15,dhigh,giraffe,0.13024523323244103
vin,10,15,dhigh,safari,0.12391991541380466
vin,10,15,dhigh,safari,0.130231372402246
vin,10,15,dhigh,giraffe,0.12395115113968201
vin,10,15,dhigh,giraffe,0.1302648471336701
vin,10,15,dhigh,safari,0.12394353862871703
vin,10,15,dhigh,safari,0.13025148744334963
vin,10,15,dmid,giraffe,0.12808846032526042
vin,10,15,dmid,giraffe,0.12993345875457032
vin,10,15,dmid,safari,0.1280879876073306
vin,10,15,dmid,safari,0.12993384483924095
vin,10,15,dmid,giraffe,0.12828018398449142
vin,10,15,dmid,giraffe,0.12998790893965442
vin,10,15,dmid,safari,0.12827784927393185
vin,10,15,dmid,safari,0.1299880078359996
vin,10,15,dmid,giraffe,0.12795917899737844
vin,10,15,dmid,giraffe,0.12975270117786605
vin,10,15,dmid,safari,0.12796054909411217
vin,10,15,dmid,safari,0.12975107941899305
vin,10,15,dmid,giraffe,0.1280347042849715
vin,10,15,dmid,giraffe,0.12980063433707875
vin,10,15,dmid,safari,0.12803540132444843
vin,10,15,dmid,safari,0.129801059984434
vin,10,15,dmid,giraffe,0.12790298367794775
vin,10,15,dmid,giraffe,0.1297400132111098
vin,10,15,dmid,safari,0.12790374503461638
vin,10,15,dmid,safari,0.12973787439682205
vin,10,15,dmid,giraffe,0.12792927525488337
vin,10,15,dmid,giraffe,0.12978027728375624
vin,10,15,dmid,safari,0.12793096195604706
vin,10,15,dmid,safari,0.12977828255871535
vin,10,15,dmid,giraffe,0.12787794451616902
vin,10,15,dmid,giraffe,0.12973547830997761
vin,10,15,dmid,safari,0.12787911505765023
vin,10,15,dmid,safari,0.12973377471338554
vin,10,15,dmid,giraffe,0.1279283105887917
vin,10,15,dmid,giraffe,0.1297589807232362
vin,10,15,dmid,safari,0.12792929486652838
vin,10,15,dmid,safari,0.12975792964504904
vin,10,15,dmid,giraffe,0.12790895901583046
vin,10,15,dmid,giraffe,0.1297323162203301
vin,10,15,dmid,safari,0.12790866297594974
vin,10,15,dmid,safari,0.12973027924953104
vin,10,15,dmid,giraffe,0.12789794158734025
vin,10,15,dmid,giraffe,0.12971880356647522
vin,10,15,dmid,safari,0.1278988223374314
vin,10,15,dmid,safari,0.12971651539294582
vin,10,15,dmid,giraffe,0.1279442740054332
vin,10,15,dmid,giraffe,0.1297191742726703
vin,10,15,dmid,safari,0.12794383356425104
vin,10,15,dmid,safari,0.1297173154373969
vin,10,15,dmid,giraffe,0.12791184258993357
vin,10,15,dmid,giraffe,0.12973092841233339
vin,10,15,dmid,safari,0.1279111284011826
vin,10,15,dmid,safari,0.12972903909669864
vin,10,15,dmid,giraffe,0.12792044185034937
