#Taxa	bin0	entropy	bin1	entropy	bin2	entropy	bin3	entropy	bin4	entropy	bin5	entropy	bin6	entropy	bin7	entropy	bin8	entropy	bin9	entropy	bin10	entropy	bin11	entropy	bin12	entropy	bin13	entropy	bin14	entropy	bin15	entropy	bin16	entropy	bin17	entropy	bin18	entropy	bin19	entropy	bin20	entropy
Arctiinae	148.81668	1.17376	130.32776	1.20762	116.90880	1.15775	110.22061	1.13577	156.26692	1.17542	153.54725	1.18206	157.22837	1.21699	166.85859	1.25797	152.68636	1.19610	166.31605	1.07433
Bovidae	14.00000	1.35745	9.68000	1.34525	18.76000	1.29369	13.00000	1.32285	6.74975	1.32622	9.00000	1.34440	12.57143	1.33147	18.18571	1.36123	14.37767	1.31896	14.34487	1.34425	10.28057	1.33564
Calyptratae	619.10055	1.12367	796.47045	1.20168	1058.51953	1.24462	1123.67795	1.17936	1189.28380	1.19641	1126.32276	1.20649	1121.76806	1.25771	1153.72539	1.26027	1169.58588	1.28679	1124.64443	1.19843	707.47956	1.13260
Colubroidea	91.28548	1.32690	130.58784	1.34107	133.61796	1.33819	136.55000	1.30587	127.04123	1.31445	120.86310	1.32660	141.34146	1.34162	144.65053	1.33962	160.66801	1.35770	122.77241	1.35058	160.22406	1.33371	115.12963	1.34285
Cryptorhynchinae	16.98450	1.27933	39.14275	1.27544	39.20849	1.27724	45.02439	1.23005	40.00000	1.25945	41.00000	1.28978	40.00000	1.29458	41.00000	1.32704	44.00000	1.30683	44.00000	1.29911	36.91667	1.27027	22.00000	1.25061
Lampyridae	339.30061	1.12867	508.02700	1.19123	429.32852	1.22750	447.56305	1.15574	557.13680	1.17792	637.47153	1.17346	660.19005	1.24177	673.15031	1.23491	632.28229	1.28208	647.03756	1.20403	571.93439	1.09951	345.25056	1.09140
Lycosoidea	63.25264	1.22922	90.10127	1.20966	88.55765	1.19476	90.23252	1.21841	101.05089	1.21582	101.25398	1.21603	99.80259	1.24673	94.74762	1.21826	89.23279	1.20650	50.33333	1.18803
Mus	20.00000	1.32882	23.62273	1.31520	16.76574	1.29950	21.46429	1.30790	17.89881	1.30907	21.00000	1.32186	14.27907	1.33847	17.00000	1.34349	16.49057	1.31668	19.32051	1.34389
Myotis	27.00000	1.35199	28.02381	1.31627	25.04255	1.35576	29.07018	1.31345	34.00000	1.29852	30.50000	1.32148	34.07907	1.32429	29.72468	1.33174	37.14485	1.32154	41.57895	1.35267	39.00000	1.31701
Rattus	31.54307	1.32528	41.59076	1.31375	40.97340	1.31684	37.42251	1.31030	42.03639	1.31038	39.61053	1.32874	45.41574	1.34926	38.07102	1.34654	40.30000	1.32156	29.26316	1.34809
Ursidae	114.12020	1.36699	120.66900	1.34209	93.24461	1.37510	83.55411	1.36260	95.83880	1.31475	116.40920	1.34100	100.61880	1.34495	114.55991	1.35792	83.97009	1.34609	129.64599	1.36915	151.48336	1.33797
Xerinae	15.42857	1.33020	11.71429	1.34014	9.00000	1.33612	7.00000	1.30185	16.43750	1.31231	13.39943	1.31046	17.00000	1.33296	14.00000	1.32665	10.00000	1.34328	17.80719	1.32668	12.20833	1.33677
