#Taxa	bin0	entropy	bin1	entropy	bin2	entropy	bin3	entropy	bin4	entropy	bin5	entropy	bin6	entropy	bin7	entropy	bin8	entropy	bin9	entropy	bin10	entropy	bin11	entropy	bin12	entropy	bin13	entropy	bin14	entropy	bin15	entropy	bin16	entropy	bin17	entropy	bin18	entropy	bin19	entropy	bin20	entropy
Arctiinae	151.81668	1.17376	132.53289	1.20762	121.90880	1.15775	110.94788	1.13577	157.92482	1.17542	153.54725	1.18206	161.22837	1.21699	169.85859	1.25797	153.68636	1.19610	171.31605	1.07433
Bovidae	16.23684	1.35745	12.62737	1.34525	21.76000	1.29369	17.00000	1.32285	7.74975	1.32622	10.00000	1.34440	15.57143	1.33147	23.18571	1.36123	14.37767	1.31896	15.34487	1.34425	11.28057	1.33564
Calyptratae	626.67898	1.12367	819.47045	1.20168	1087.65953	1.24462	1151.67100	1.17936	1206.28380	1.19641	1153.32276	1.20649	1157.72858	1.25771	1192.55618	1.26027	1202.58588	1.28679	1153.64443	1.19843	722.22560	1.13260
Colubroidea	97.28548	1.32690	137.58784	1.34107	140.61796	1.33819	146.55000	1.30587	138.07456	1.31445	130.08343	1.32660	148.44146	1.34162	148.65053	1.33962	163.66801	1.35770	125.77241	1.35058	171.22406	1.33371	124.12963	1.34285
Cryptorhynchinae	16.98450	1.27933	39.14275	1.27544	40.20849	1.27724	46.02439	1.23005	41.00000	1.25945	42.00000	1.28978	41.00000	1.29458	42.00000	1.32704	44.00000	1.30683	45.00000	1.29911	37.91667	1.27027	23.00000	1.25061
Lampyridae	340.44061	1.12867	516.02700	1.19123	437.76852	1.22750	449.56305	1.15574	565.34610	1.17792	649.44521	1.17346	679.19005	1.24177	689.15031	1.23491	645.28229	1.28208	656.03756	1.20403	581.93439	1.09951	349.55668	1.09140
Lycosoidea	63.25264	1.22922	90.10127	1.20966	88.55765	1.19476	92.23252	1.21841	103.05089	1.21582	103.25398	1.21603	102.80259	1.24673	95.74762	1.21826	89.23279	1.20650	50.33333	1.18803
Mus	20.00000	1.32882	24.62273	1.31520	17.76574	1.29950	24.11646	1.30790	22.63794	1.30907	22.00000	1.32186	15.27907	1.33847	19.69231	1.34349	19.61145	1.31668	21.82051	1.34389
Myotis	29.00000	1.35199	30.02381	1.31627	28.04255	1.35576	30.07018	1.31345	34.00000	1.29852	32.50000	1.32148	36.07907	1.32429	31.72468	1.33174	41.14485	1.32154	48.30096	1.35267	48.00000	1.31701
Rattus	35.54307	1.32528	42.59076	1.31375	42.97340	1.31684	41.42251	1.31030	42.03639	1.31038	45.61053	1.32874	49.20644	1.34926	44.53614	1.34654	44.30000	1.32156	31.26316	1.34809
Ursidae	118.12020	1.36699	130.99553	1.34209	99.95890	1.37510	90.55411	1.36260	110.83880	1.31475	125.40920	1.34100	105.61880	1.34495	123.55991	1.35792	87.02273	1.34609	137.36028	1.36915	165.48336	1.33797
Xerinae	17.42857	1.33020	13.71429	1.34014	10.00000	1.33612	7.00000	1.30185	16.43750	1.31231	13.39943	1.31046	19.00000	1.33296	15.00000	1.32665	10.00000	1.34328	19.80719	1.32668	12.20833	1.33677
