Arctiinae	65	62	49	53	55	44	49	47	54	72	53	56	54	55	67	46	66	50	77	51	51	48	55	79	58	54	85	50	52	44	77	60	80	50	46	54	78	51	53	65	76	85	64	47	48	48	90	69	61	44	46	69	54	56	57	45	47	51	46	76	51	44	47	45	70	66	52	52	60	45	60	51	47	56	56	80	47	66	59	69	61	55	57	49	54	49	51	51	51	52	50	44	51	65	68	50	61	47	64	48	69	56	47	58	51	50	44	49	65	59	60	46	61	55	56	45	56	53	51	48	50	56	53	60	47	49	70	74	59	52	57	103	44	44	54	51	44	46	100	60	51	53	46	81	76	54	62	55	58	60	44	49	78	47	46	61	71	86	44	89	63	61	51	48	93	66	61	46	62	47	55	54	69	55	64	96	59	52	65	51	46	61	50	59	50	52	52	119	47	66	49	65	47	80	46	49	58	71	75	61	74	56	64	62	46	50	79	91	64	83	48	84	71	90	88	65	57	55	55	64	46	68	44	72	50	69	71	70	74	92	50	65	68	59	57	67	96	54	44	45	93	52	58	51	44	97	56	81	47	90	55	48	54	104	59	55	52	80	80	86	58	48	44	48	51	104	58	83	45	55	83	61	85	63	56	51	81	44	75	50	49	46	67	44	57	60	55	45	48	54	51	60	47	55	48	60	49	53	70	69	63	46	47	48	84	48	48	54	64	61	45	74	62	45	45	72	72	50	44	62	46	82	53	74	47	59	45	50	45	44	55	57	72	72	96	51	61	49	50	52	62	54	53	59	58	65	61	45	46	128	44	63	49	86	70	45	47	58	54	46	64	96	46	47	50	45	56	63	56	49	50	50	68	52	58	58	62	60	75	78	55	65	60	51	52	56	49	51	47	67	47	60	60	70	47	53	62	49	47	54	69	62	46	55	57	62	45	53	47	45	80	55	52	45	97	61	60	63	73	54	76	51	52	45	82	59	49	49	45	47	61	48	48	91	53	53	60	57	71	47	54	50	90	71	50	53	55	51	61	53	66	68	65	49	50	62	67	60	50	56	44	47	77	59	58	114	51	61	54	68	63	53	68	51	48	59	49	53	72	62	62	50	52	68	48	55	54	57	70	65	65	47	59	48	49	47	55	60	71	48	80	49	45	75	73	57	68	60	47	80	60	46	54	49	63	58	49	55	44	64	56	49	65	59	53	58	46	57	53	45	82	53	63	49	51	54	85	65	48	59	70	49	81	48	56	61	53	63	58	66	44	53	49	64	45	66	53	56	87	102	60	57	47	48	71	54	67	44	50	45	49	50	44	92	49	55	58	56	47	54	48	45	71	50	59	58	63	57	49	46	85	61	52	59	63	52	60	66	60	46	65	63	51	53	44	68	48	77	57	65	51	50	45	50	59	53	89	60	106	63	59	55	46	57	50	46	45	58	55	82	44	55	64	50	47	56	47	58	46	65	51	49	49	48	48	62	62	44	45	51	49	62	45	58	79	46	55	60	46	45	60	94	77	54	48	61	63	53	50	73	44	57	69	57	56	53	54	72	56	45	47	86	70	62	108	94	63	46	45	51	61	49	67	82	64	48	53	48	87	86	58	51	60	58	78	44	50	44	48	54	58	46	55	53	48	50	63	48	50	58	57	54	54	62	51	58	56	71	44	50	52	57	77	67	46	70	66	48	49	48	52	49	47	59	53	47	48	70	44	50	63	54	64	60	52	47	70	58	67	50	52	52	52	50	57	45	75	45	96	62	81	53	53	64	54	60	45	81	56	66	62	47	59	46	57	70	48	63	80	44	51	71	57	49	52	67	47	54	52	52	47	63	48	45	44	57	47	48	72	50	52	93	66	59	70	61	91	66	62	70	69	48	70	50	53	51	55	47	49	94	56	52	54	49	50	45	73	69	47	44	54	47	82	63	56	67	49	47	57	78	59	46	44	46	46	81	84	50	45	59	71	69	51	51	74	51	47	49	51	44	49	44	44	45	71	55	53	50	86	66	45	49	77	56	46	57	70	55	85	46	56	65	49	46	51	46	51	58	72	62	105	50	65	56	54	74	46	59	49	52	45	58	68	55	47	107	55	53	44	50	45	59	55	61	47	51	58	64	65	74	67	69	80	44	44	62	70	59	59	49	78	68	50	44	78	47	75	57	118	77	60	54	51	62	52	73	62	45	85	51	60	50	69	78	47	64	61	78	61	62	63	79	60	55	63	70	54	49	45	68	49	46	53	54	49	88	47	59	55	56	47	68	55	52	63	62	75	61	72	44	68	51	61	50	58	54	62	66	49	59	57	59	84	67	73	57	50	50	57	63	63	53	66	57	74	53	99	55	63	57	85	63	72	60	55	45	45	69	56	91	56	75	83	45	49	55	54	55	48	44	55	55	60	51	44	48	53	50	62	61	48	48	51	46	65	63	60	54	47	62	99	51	55	88	72	82	50	47	64	68	44	65	52	44	77	51	52	58	68	47	63	46	62	89	62	61	44	48	61	51	54	74	95	60	46	67	48	48	49	70	61	82	45	52	78	52	50	74	54	65	49	70	45	52	64	51	71	51	62	47	44	50	66	73	59	65	44	56	50	79	71	75	68	44	98	104	56	49	63	63	70	70	67	53	63	44	50	50	70	55	54	73	46	49	49	55	59	66	57	47	50	66	54	47	73	45	57	64	70	53	72	68	46	49	64	75	65	50	72	83	72	54	65	51	48	68	69	46	47	74	45	68	46	108	50	81	51	67	45	46	51	54	47	55	60	51	49	80	120	48	66	50	49	58	45	49	52	45	53	73	53	49	51	55	54	54	74	67	53	45	45	52	49	49	75	64	52	44	45	73	51	53	63	58	57	54	67	49	65	89	51	46	54	45	54	52	59	84	94	44	65	61	44	67	48	47	50	55	72	65	48	47	60	45	61	69	65	44	63	56	60	61	45	52	45	45	46	89	53	55	52	49	47	44	45	55	56	61	48	85	53	76	48	79	65	54	82	74	52	60	47	58	47	46	53	65	61	62	44	57	67	52	47	51	48	52	56	61	55	57	59	50	74	69	59	65	65	78	50	48	50	45	55	57	114	55	65	57	46	61	50	58	74	86	81	53	57	76	45	83	65	67	57	61	71	50	49	73	52	50	61	76	53	88	53	48	55	52	63	48	49	78	82	74	65	51	69	44	76	46	78	58	60	61	65	52	51	57	46	63	44	50	62	46	52	44	67	57	50	44	59	91	56	53	50	64	64	101	48	64	52	74	47	66	49	45	47	66	67	72	57	58	58	52	50	70	67	49	47	79	93	56	58	56	48	66	57	64	49	48	58	78	46	44	61	55	44	108	57	51	56	52	60	48	48	57	64	62	53	47	59	49	46	71	70	64	53	54	47	69	75	48	45	52	48	55	55	46	55	62	66	53	74	83	48	79	51	77	70	46	47	62	74	119	46	48	46	58	71	71	73	75	62	52	59	96	53	45	55	48	74	57	64	46	48	77	46	61	48	48	70	54	47	51	46	73	50	44	64	44	82	45	77	49	66	58	60	59	59	66	49	47	93	68	68	48	62	80	53	62	46	55	44	50	45	45	59	51	59	56	47	105	45	47	53	56	46	74	72	77	58	50	47	56	67	49	52	45	51	52	70	56	86	60	60	50	56	44	65	58	68	83	52	61	60	45	51	141	77	53	58	47	45	56	49	50	58	57	59	53	64	78	57	65	51	94	71	57	54	47	49	66	66	53	53	85	48	48	58	75	50	48	54	51	53	45	71	59	51	63	86	50	52	69	51	76	56	54	55	45	79	68	45	70	51	45	48	63	68	59	51	52	54	45	46	56	71	68	69	48	66	53	45	60	50	67	60	68	76	58	48	59	54	46	72	61	69	64	83	79	55	49	60	64	71	81	64	48	54	65	80	76	53	47	48	47	53	71	80	71	65	46	53	49	45	53	53	75	54	56	65	101	53	57	72	59	54	82	104	50	47	46	53	50	45	73	55	75	50	64	81	50	51	70	51	45	52	53	55	61	48	69	47	92	49	94	51	67	51	58	53	48	53	64	45	81	48	75	46	49	57	55	96	70	51	64	47	63	60	57	46	52	75	45	86	46	47	59	49	48	76	75	74	46	51	58	61	64	55	59	75	47	51	50	45	70	59	81	77	61	45	48	56	45	50	52	61	55	52	51	52	50	49	54	52	54	55	53	57	67	53	50	54	51	66	63	48	51	47	76	54	74	47	60	67	50	51	45	75	53	70	75	48	47	51	52	52	44	46	54	51	60	56	56	56	81	62	48	52	45	62	54	46	91	57	56	58	61	56	54	66
Bovidae	55	61	72	44	51	50	61	50	58	54	62	66	61	49	59	57	59	84	54	67	57	50	50	63	63	50	66	74	53	44	51	99	63	85	46	63	72	55	45	48	45	69	56	91	45	56	45	75	46	47	83	45	57	49	55	54	55	52	48	44	50	55	60	51	44	48	53	50	62	65	45	48	48	51	44	65	63	60	47	62	60	51	83	55	79	88	59	72	58	45	50	64	68	44	65	52	44	77	51	52	58	70	68	47	46	89	62	61	54	44	48	60	61	51	54	74	60	46	50	64	67	48	48	49	70	82	44	45	56	52	78	50	50	72	58	48	51	54	47	65	57	49	70	45	52	52	64	51	71	51	62	44	46	66	54	49	54	46	59	70	65	44	56	50	79	71	56	68	44	98	46	104	56	57	63	63	70	70	67	63	44	44	54	62	50	50	70	55	46	44	59	54	46	49	49	59	53	65	61	62	44	57	67	52	47	51	48	70	45	52	47	45	56	61	55	50	74	46	69	59	65	47	48	65	48	51	50	45	47	45	50	48	57	51	52	53	54	49	44	88	47	59	55	66	56	47	68	55	52	63	62	75	44	47	64	50	49	48	50	55	55	57	114	55	65	57	45	46	50	58	74	57	86	81	57	76	60	53	51	53
