k,w,tool,damage_level,read_length,subsampling_rate,mito_correct,mito_incorrect,mito_mapped,mito_unmapped,bacteria_mapped,bacteria_unmapped,numt_mapped,numt_unmapped,precision,sensitivity,specificity,f1,accuracy,TP,FP,TN,FN
11,6,giraffe,Single-stranded,125,0.4,119711,234,119711,0,3,40039,44,121,0.9996075418761169,0.9980491058401767,0.9988310493197702,0.9988277159651736,0.9982454168539887,119711,47,40160,234
11,6,safari,Single-stranded,125,0.4,119711,234,119711,0,3,40039,44,121,0.9996075418761169,0.9980491058401767,0.9988310493197702,0.9988277159651736,0.9982454168539887,119711,47,40160,234
11,6,giraffe,Single-stranded,125,0.55,165115,318,165115,0,3,55336,62,162,0.9996064898898172,0.9980777716658707,0.9988301567589943,0.9988415458557287,0.998266936958135,165115,65,55498,318
11,6,safari,Single-stranded,125,0.55,165115,318,165115,0,3,55336,62,162,0.9996064898898172,0.9980777716658707,0.9988301567589943,0.9988415458557287,0.998266936958135,165115,65,55498,318
11,6,giraffe,Single-stranded,125,0.5,150182,283,150182,0,3,50378,58,151,0.9995939910678034,0.9981191639251653,0.9987942281083219,0.9988560330952285,0.9982890253910621,150182,61,50529,283
11,6,safari,Single-stranded,125,0.5,150182,283,150182,0,3,50378,58,151,0.9995939910678034,0.9981191639251653,0.9987942281083219,0.9988560330952285,0.9982890253910621,150182,61,50529,283
11,6,giraffe,Single-stranded,125,0.65,195315,379,195315,0,4,65459,74,201,0.999600804532404,0.9980633029116887,0.9988134716602269,0.9988314620532005,0.9982519354937421,195315,78,65660,379
11,6,safari,Single-stranded,125,0.65,195315,379,195315,0,4,65459,74,201,0.999600804532404,0.9980633029116887,0.9988134716602269,0.9988314620532005,0.9982519354937421,195315,78,65660,379
11,6,giraffe,Single-stranded,125,0.6,180214,348,180214,0,3,60356,66,179,0.9996172684057842,0.9980726841749649,0.9988614612896839,0.9988443791655697,0.9982709005415357,180214,69,60535,348
11,6,safari,Single-stranded,125,0.6,180214,348,180214,0,3,60356,66,179,0.9996172684057842,0.9980726841749649,0.9988614612896839,0.9988443791655697,0.9982709005415357,180214,69,60535,348
11,6,giraffe,Single-stranded,125,0.75,225116,450,225116,0,4,75410,83,237,0.9996136818781277,0.9980050184868287,0.9988512425066681,0.9988087024617931,0.998217723199469,225116,87,75647,450
11,6,safari,Single-stranded,125,0.75,225116,450,225116,0,4,75410,83,237,0.9996136818781277,0.9980050184868287,0.9988512425066681,0.9988087024617931,0.998217723199469,225116,87,75647,450
11,6,giraffe,Single-stranded,125,0.7,210297,413,210297,0,4,70486,79,218,0.9996054758056849,0.9980399601347824,0.9988274683204543,0.9988221045382222,0.998237991879132,210297,83,70704,413
11,6,safari,Single-stranded,125,0.7,210297,413,210297,0,4,70486,79,218,0.9996054758056849,0.9980399601347824,0.9988274683204543,0.9988221045382222,0.998237991879132,210297,83,70704,413
11,6,giraffe,Single-stranded,125,0.85,255144,499,255144,0,4,85288,100,273,0.9995925531248041,0.9980480592075668,0.9987859685986109,0.9988197090964609,0.9982332673128084,255144,104,85561,499
11,6,safari,Single-stranded,125,0.85,255144,499,255144,0,4,85288,100,273,0.9995925531248041,0.9980480592075668,0.9987859685986109,0.9988197090964609,0.9982332673128084,255144,104,85561,499
11,6,giraffe,Single-stranded,125,0.8,240001,470,240001,0,4,80296,89,255,0.999612651711413,0.9980455023682689,0.9988467833936808,0.9988284623307983,0.998246734036093,240001,93,80551,470
11,6,safari,Single-stranded,125,0.8,240001,470,240001,0,4,80296,89,255,0.999612651711413,0.9980455023682689,0.9988467833936808,0.9988284623307983,0.998246734036093,240001,93,80551,470
11,6,giraffe,Single-stranded,125,0.95,285028,554,285028,0,5,95214,104,301,0.9996177276186535,0.998060101827146,0.9988601187986279,0.9988383074682988,0.9982607828837952,285028,109,95515,554
11,6,safari,Single-stranded,125,0.95,285028,554,285028,0,5,95214,104,301,0.9996177276186535,0.998060101827146,0.9988601187986279,0.9988383074682988,0.9982607828837952,285028,109,95515,554
11,6,giraffe,Single-stranded,125,0.9,270011,530,270011,0,4,90235,103,287,0.9996038768242027,0.998040962367996,0.9988193624557261,0.9988218082007329,0.998236287620788,270011,107,90522,530
11,6,safari,Single-stranded,125,0.9,270011,530,270011,0,4,90235,103,287,0.9996038768242027,0.998040962367996,0.9988193624557261,0.9988218082007329,0.998236287620788,270011,107,90522,530
12,3,giraffe,High,125,0.15,44733,92,44733,135,0,14956,11,49,0.9997541569819417,0.9949510676156583,0.9992674480554076,0.9973468295728172,0.996031746031746,44733,11,15005,227
12,3,safari,High,125,0.15,44769,92,44769,99,0,14956,11,49,0.9997543546225994,0.9957517793594306,0.9992674480554076,0.9977490528192556,0.9966319861277845,44769,11,15005,191
12,3,giraffe,High,125,0.1,29813,57,29813,84,0,10014,7,26,0.9997652582159624,0.9952927822661414,0.9993032746093361,0.9975240070933852,0.9963000924976876,29813,7,10040,141
12,3,safari,High,125,0.1,29834,57,29834,63,0,10014,7,26,0.9997654234107436,0.9959938572477799,0.9993032746093361,0.997876076595033,0.9968250793730157,29834,7,10040,120
12,3,giraffe,High,125,0.25,74626,157,74626,216,1,24985,20,88,0.9997186759012419,0.9950266003546714,0.9991631465689009,0.9973671197359101,0.9960636607954603,74626,21,25073,373
12,3,safari,High,125,0.25,74679,157,74679,163,1,24985,21,87,0.9997054925636872,0.9957332764436859,0.9991232964055152,0.9977154308617234,0.9965831776447903,74679,22,25072,320
12,3,giraffe,High,125,0.2,59701,124,59701,167,0,19910,15,70,0.9997488110389176,0.9951493532470996,0.9992498124531133,0.9974437798643365,0.9961743783364797,59701,15,19980,291
12,3,safari,High,125,0.2,59749,124,59749,119,0,19910,16,69,0.9997322847820631,0.9959494599279904,0.9991997999499875,0.9978372871731925,0.9967619738207458,59749,16,19979,243
12,3,giraffe,High,125,0.35,104429,215,104429,300,2,35008,31,118,0.9996840956520074,0.9950926208263455,0.9990614067521829,0.9973830740284424,0.9960885919644833,104429,33,35126,515
12,3,safari,High,125,0.35,104509,215,104509,220,2,35008,32,117,0.9996747749729776,0.9958549321542918,0.9990329645325521,0.9977611975922133,0.9966524628309172,104509,34,35125,435
12,3,giraffe,High,125,0.3,89351,191,89351,257,1,29884,26,108,0.9996979122379109,0.9950110803015624,0.9991005696392284,0.9973489901047567,0.9960356540753477,89351,27,29992,448
12,3,safari,High,125,0.3,89416,191,89416,192,1,29884,27,107,0.9996869549662358,0.9957349190970947,0.9990672574036443,0.9977070234262985,0.9965697975262482,89416,28,29991,383
12,3,giraffe,High,125,0.45,134671,276,134671,397,2,45253,41,144,0.999680805261517,0.9950274855183828,0.9990536971830986,0.9973487176828681,0.996039472519692,134671,43,45397,673
12,3,safari,High,125,0.45,134779,276,134779,289,2,45253,42,143,0.999673646187965,0.9958254521811088,0.999031690140845,0.9977458386849615,0.9966313390565537,134779,44,45396,565
12,3,giraffe,High,125,0.4,119351,243,119351,349,2,40040,36,129,0.9996817127206024,0.9950643222197211,0.9990548909393887,0.9973676733575118,0.996066187948798,119351,38,40169,592
12,3,safari,High,125,0.4,119446,243,119446,254,2,40040,37,128,0.9996735991965519,0.995856365106759,0.99903001964832,0.9977613311726281,0.9966531376834218,119446,39,40168,497
12,3,giraffe,High,125,0.55,164604,333,164604,496,2,55336,53,171,0.9996659763511256,0.994988907896248,0.9990101148266801,0.997321958726658,0.9959999095002149,164604,55,55507,829
12,3,safari,High,125,0.55,164743,333,164743,357,2,55336,54,170,0.9996601921128162,0.9958291271995309,0.9989921169144379,0.9977409820974346,0.9966243580171497,164743,56,55506,690
12,3,giraffe,High,125,0.5,149710,302,149710,451,2,50379,49,160,0.9996594574021274,0.994995447385736,0.9989918956315478,0.9973219995736515,0.9960010544483295,149710,51,50539,753
12,3,safari,High,125,0.5,149842,302,149842,319,2,50379,50,159,0.9996530881823155,0.9958727394774796,0.9989721288792252,0.9977593330603249,0.9966526239349823,149842,52,50538,621
12,3,giraffe,High,125,0.65,194704,398,194704,591,2,65460,61,214,0.9996765365796054,0.994946165677873,0.9990416356085614,0.9973057419453977,0.9959759782733427,194704,63,65674,989
12,3,safari,High,125,0.65,194870,398,194870,425,2,65460,62,213,0.9996716837493715,0.9957944331171784,0.999026423475364,0.9977292916260267,0.9966071223654516,194870,64,65673,823
12,3,giraffe,High,125,0.6,179645,372,179645,544,2,60356,54,191,0.9996883712388913,0.9949269222035766,0.9990759533356435,0.9973019635709567,0.9959695476936856,179645,56,60547,916
12,3,safari,High,125,0.6,179795,372,179795,394,2,60356,55,190,0.9996830727487045,0.9957576663842136,0.9990594525023514,0.997716508561012,0.996587384518419,179795,57,60546,766
12,3,giraffe,High,125,0.75,224429,448,224429,690,2,75411,70,250,0.9996792887336805,0.9949549357840465,0.9990492915901918,0.9973115173707084,0.9959840690341852,224429,72,75661,1138
12,3,safari,High,125,0.75,224627,448,224627,492,2,75411,71,249,0.9996751223854028,0.9958327237583512,0.9990360873067223,0.9977502237561269,0.9966379024228343,224627,73,75660,940
12,3,giraffe,High,125,0.7,209650,419,209650,642,2,70487,66,231,0.9996757550615588,0.9949646672456588,0.9990393580651541,0.9973146476575117,0.9959893000635885,209650,68,70718,1061
12,3,safari,High,125,0.7,209830,419,209830,462,2,70487,67,230,0.9996712704681775,0.9958189178543123,0.999025230977877,0.9977413756211216,0.9966251860588212,209830,69,70717,881
12,3,giraffe,High,125,0.85,254351,511,254351,784,3,85284,86,287,0.9996502122307813,0.9949344014770425,0.9989610086388045,0.9972867320412636,0.9959449877822247,254351,89,85571,1295
12,3,safari,High,125,0.85,254552,511,254552,583,3,85284,88,285,0.9996426369466272,0.995720644954351,0.9989376605183283,0.9976777865092133,0.9965280422846361,254552,91,85569,1094
12,3,giraffe,High,125,0.8,239260,475,239260,739,3,80294,75,269,0.9996741010620963,0.9949516371832298,0.9990327500899047,0.9973072786841513,0.99597651931551,239260,78,80563,1214
12,3,safari,High,125,0.8,239469,475,239469,530,3,80294,76,268,0.9996702122330389,0.9958207540108286,0.9990203494500316,0.9977417701688672,0.9966242623359233,239469,79,80562,1005
12,3,giraffe,High,125,0.95,284128,583,284128,875,4,95211,91,314,0.9996657554103644,0.994894707723768,0.9990064839991634,0.9972745253233979,0.9959260872074417,284128,95,95525,1458
12,3,safari,High,125,0.95,284344,583,284344,659,4,95211,93,312,0.999658980245464,0.9956510473202468,0.99898556787283,0.9976509884619501,0.9964874634711941,284344,97,95523,1242
12,3,giraffe,High,125,0.9,269165,552,269165,828,3,90232,89,301,0.9996583190037771,0.9948991849784694,0.9989848275862069,0.9972730742012812,0.9959243569510203,269165,92,90533,1380
12,3,safari,High,125,0.9,269371,552,269371,622,3,90232,91,299,0.9996511606331063,0.9956606109889298,0.9989627586206896,0.9976518953352717,0.9964891879170473,269371,94,90531,1174
12,3,giraffe,Mid,125,0.15,44872,86,44872,1,3,14953,17,50,0.9995544863227301,0.9980649035788163,0.9986687079810956,0.9988091395755195,0.9982161315061185,44872,20,15003,87
12,3,safari,Mid,125,0.15,44872,86,44872,1,3,14953,17,50,0.9995544863227301,0.9980649035788163,0.9986687079810956,0.9988091395755195,0.9982161315061185,44872,20,15003,87
12,3,giraffe,Mid,125,0.1,29892,61,29892,0,0,10014,13,33,0.9995652900852701,0.9979634761125764,0.9987077534791252,0.9987637408533531,0.9981506010546572,29892,13,10047,61
12,3,safari,Mid,125,0.1,29892,61,29892,0,0,10014,13,33,0.9995652900852701,0.9979634761125764,0.9987077534791252,0.9987637408533531,0.9981506010546572,29892,13,10047,61
12,3,giraffe,Mid,125,0.25,74846,150,74846,1,5,24981,30,83,0.9995325917121833,0.9979865861301118,0.9986055221323559,0.9987589906457253,0.998141783887468,74846,35,25064,151
12,3,safari,Mid,125,0.25,74846,150,74846,1,5,24981,30,83,0.9995325917121833,0.9979865861301118,0.9986055221323559,0.9987589906457253,0.998141783887468,74846,35,25064,151
12,3,giraffe,Mid,125,0.2,59875,114,59875,1,3,19907,24,67,0.999549263797536,0.9980830138356392,0.9986500674966252,0.9988156007073032,0.9982248002900326,59875,27,19974,115
12,3,safari,Mid,125,0.2,59875,114,59875,1,3,19907,24,67,0.999549263797536,0.9980830138356392,0.9986500674966252,0.9988156007073032,0.9982248002900326,59875,27,19974,115
12,3,giraffe,Mid,125,0.35,104742,200,104742,1,7,35003,38,116,0.9995705574164734,0.9980846745376061,0.9987202821067,0.9988270633671863,0.9982441990764201,104742,45,35119,201
12,3,safari,Mid,125,0.35,104742,200,104742,1,7,35003,38,116,0.9995705574164734,0.9980846745376061,0.9987202821067,0.9988270633671863,0.9982441990764201,104742,45,35119,201
12,3,giraffe,Mid,125,0.3,89616,180,89616,1,5,29880,36,101,0.9995427016295437,0.9979843424613294,0.9986343348211312,0.9987629141729915,0.9981472053680969,89616,41,29981,181
12,3,safari,Mid,125,0.3,89616,180,89616,1,5,29880,36,101,0.9995427016295437,0.9979843424613294,0.9986343348211312,0.9987629141729915,0.9981472053680969,89616,41,29981,181
12,3,giraffe,Mid,125,0.45,135072,269,135072,1,8,45249,51,145,0.9995633866396312,0.9980050538635457,0.9987019558664995,0.9987836124123295,0.9981802594098288,135072,59,45394,270
12,3,safari,Mid,125,0.45,135072,269,135072,1,8,45249,52,144,0.999555989698961,0.9980050538635457,0.9986799551184741,0.9987799196965327,0.9981747282834149,135072,60,45393,270
12,3,giraffe,Mid,125,0.4,119704,236,119704,1,8,40034,43,131,0.9995741305164711,0.9980240284806696,0.9987318480206883,0.9987984780722248,0.9982017645185661,119704,51,40165,237
12,3,safari,Mid,125,0.4,119704,236,119704,1,8,40034,43,131,0.9995741305164711,0.9980240284806696,0.9987318480206883,0.9987984780722248,0.9982017645185661,119704,51,40165,237
12,3,giraffe,Mid,125,0.55,165098,332,165098,1,8,55332,66,173,0.9995519821761558,0.9979870761828195,0.9986685618668921,0.9987689161925332,0.9981584543685806,165098,74,55505,333
12,3,safari,Mid,125,0.55,165098,332,165098,1,8,55332,67,172,0.9995459306303088,0.9979870761828195,0.998650569459688,0.998765895149484,0.9981539296864396,165098,75,55504,333
12,3,giraffe,Mid,125,0.5,150166,294,150166,1,8,50375,60,160,0.999547372765153,0.9980393590365609,0.9986562061537854,0.9987927966876735,0.9981946047029802,150166,68,50535,295
12,3,safari,Mid,125,0.5,150166,294,150166,1,8,50375,61,159,0.9995407195393883,0.9980393590365609,0.9986364444795763,0.9987894750844706,0.998189631162217,150166,69,50534,295
12,3,giraffe,Mid,125,0.65,195302,389,195302,2,9,65453,79,208,0.9995496187112953,0.9980019724772986,0.9986615766019254,0.9987751960581258,0.99816785367309,195302,88,65661,391
12,3,safari,Mid,125,0.65,195302,389,195302,2,9,65453,80,207,0.9995445030733248,0.9980019724772986,0.9986463672451292,0.9987726421945158,0.9981640287329503,195302,89,65660,391
12,3,giraffe,Mid,125,0.6,180201,358,180201,1,9,60351,72,188,0.9995507038972277,0.9980117412494461,0.9986638073243154,0.9987806297493085,0.9981756364541007,180201,81,60539,359
12,3,safari,Mid,125,0.6,180201,358,180201,1,9,60351,73,187,0.9995451595547001,0.9980117412494461,0.9986473111184427,0.9987778618401909,0.9981714901733145,180201,82,60538,359
12,3,giraffe,Mid,125,0.75,225116,444,225116,2,10,75403,90,239,0.9995559818130151,0.9980227165923338,0.9986797285521903,0.9987887607647223,0.9981878766959615,225116,100,75642,446
12,3,safari,Mid,125,0.75,225116,444,225116,2,10,75403,91,238,0.9995515436223731,0.9980227165923338,0.9986665258377122,0.9987865450697571,0.9981845577888113,225116,101,75641,446
12,3,giraffe,Mid,125,0.7,210282,422,210282,2,9,70480,83,223,0.9995626836015857,0.9979877174831282,0.9987004731972597,0.9987745796523226,0.9981669692114771,210282,92,70703,424
12,3,safari,Mid,125,0.7,210282,422,210282,2,9,70480,84,222,0.9995579322638146,0.9979877174831282,0.9986863479059256,0.9987722077225047,0.998163416826228,210282,93,70702,424
12,3,giraffe,Mid,125,0.85,255139,496,255139,3,12,85275,98,264,0.9995690482626768,0.9980480210297373,0.998715688449369,0.9988079555753033,0.9982155780911667,255139,110,85539,499
12,3,safari,Mid,125,0.85,255139,496,255139,3,12,85275,99,263,0.9995651322233104,0.9980480210297373,0.9987040128898177,0.9988060005324063,0.9982126480059305,255139,111,85538,499
12,3,giraffe,Mid,125,0.8,239998,467,239998,3,12,80285,93,255,0.9995626876798708,0.9980454779845968,0.9986979973959947,0.9988035066618669,0.9982093530937707,239998,105,80540,470
12,3,safari,Mid,125,0.8,239998,467,239998,3,12,80285,94,254,0.9995585246393229,0.9980454779845968,0.9986855973711948,0.9988014282979449,0.9982062389252382,239998,106,80539,470
12,3,giraffe,Mid,125,0.95,285018,555,285018,4,12,95201,104,297,0.9995931737358575,0.9980425594498157,0.9987867885456104,0.9988172647802478,0.9982292341634509,285018,116,95498,559
12,3,safari,Mid,125,0.95,285018,555,285018,4,12,95201,105,296,0.9995896680519754,0.9980425594498157,0.998776329826176,0.9988155146553779,0.998226610806656,285018,117,95497,559
12,3,giraffe,Mid,125,0.9,270001,531,270001,4,12,90223,102,281,0.9995779575366048,0.998022444332732,0.9987419717936834,0.9987995953027,0.9982029826611363,270001,114,90504,535
12,3,safari,Mid,125,0.9,270001,531,270001,4,12,90223,103,280,0.9995742569858875,0.998022444332732,0.9987309364585403,0.998797747904382,0.9982002137592274,270001,115,90503,535
12,3,giraffe,None,125,0.15,44879,82,44879,0,0,14958,17,43,0.9996213471133286,0.9981761971486399,0.9988680250366228,0.9988982494407781,0.9983494222978042,44879,17,15001,82
12,3,safari,None,125,0.15,44879,82,44879,0,0,14958,17,43,0.9996213471133286,0.9981761971486399,0.9988680250366228,0.9988982494407781,0.9983494222978042,44879,17,15001,82
12,3,giraffe,None,125,0.1,29905,50,29905,0,0,10014,10,23,0.999665719538693,0.9983308295776999,0.9990046780133374,0.9989978286286956,0.9985000749962502,29905,10,10037,50
12,3,safari,None,125,0.1,29905,50,29905,0,0,10014,10,23,0.999665719538693,0.9983308295776999,0.9990046780133374,0.9989978286286956,0.9985000749962502,29905,10,10037,50
12,3,giraffe,None,125,0.25,74863,137,74863,0,0,24988,28,80,0.9996261232991949,0.9981733333333334,0.9988842843481033,0.9988992000853955,0.9983515824808185,74863,28,25068,137
12,3,safari,None,125,0.25,74863,137,74863,0,0,24988,28,80,0.9996261232991949,0.9981733333333334,0.9988842843481033,0.9988992000853955,0.9983515824808185,74863,28,25068,137
12,3,giraffe,None,125,0.2,59885,108,59885,0,0,19912,23,62,0.9996160779862455,0.9981997899754972,0.9988498274741211,0.9989074319647043,0.9983622952869109,59885,23,19974,108
12,3,safari,None,125,0.2,59885,108,59885,0,0,19912,23,62,0.9996160779862455,0.9981997899754972,0.9988498274741211,0.9989074319647043,0.9983622952869109,59885,23,19974,108
12,3,giraffe,None,125,0.35,104751,195,104751,0,2,35010,41,108,0.9995896711643797,0.9981419015493682,0.9987770541224652,0.9988652617526461,0.9983012982934472,104751,43,35118,195
12,3,safari,None,125,0.35,104751,195,104751,0,2,35010,41,108,0.9995896711643797,0.9981419015493682,0.9987770541224652,0.9988652617526461,0.9983012982934472,104751,43,35118,195
12,3,giraffe,None,125,0.3,89632,168,89632,0,1,29886,35,99,0.9995985189811304,0.9981291759465479,0.9988008394124113,0.9988633071076739,0.9982974603783977,89632,36,29985,168
12,3,safari,None,125,0.3,89632,168,89632,0,1,29886,35,99,0.9995985189811304,0.9981291759465479,0.9988008394124113,0.9988633071076739,0.9982974603783977,89632,36,29985,168
12,3,giraffe,None,125,0.45,135088,258,135088,0,6,45251,51,134,0.9995782307891524,0.9980937744743102,0.9987456538004489,0.9988354510870971,0.9982576277186539,135088,57,45385,258
12,3,safari,None,125,0.45,135088,258,135088,0,6,45251,51,134,0.9995782307891524,0.9980937744743102,0.9987456538004489,0.9988354510870971,0.9982576277186539,135088,57,45385,258
12,3,giraffe,None,125,0.4,119726,219,119726,0,4,40040,46,119,0.9995825541009885,0.9981741631581141,0.9987564973015991,0.9988778621814526,0.9983203666471021,119726,50,40159,219
12,3,safari,None,125,0.4,119726,219,119726,0,4,40040,46,119,0.9995825541009885,0.9981741631581141,0.9987564973015991,0.9988778621814526,0.9983203666471021,119726,50,40159,219
12,3,giraffe,None,125,0.55,165117,318,165117,0,6,55334,66,158,0.9995641356264642,0.9980777949043431,0.9987041969620618,0.998820412311266,0.9982352861325164,165117,72,55492,318
12,3,safari,None,125,0.55,165117,318,165117,0,6,55334,66,158,0.9995641356264642,0.9980777949043431,0.9987041969620618,0.998820412311266,0.9982352861325164,165117,72,55492,318
12,3,giraffe,None,125,0.5,150179,286,150179,0,6,50377,61,148,0.999554064667279,0.9980992257335592,0.9986756799493991,0.9988261154397412,0.9982442789855613,150179,67,50525,286
12,3,safari,None,125,0.5,150179,286,150179,0,6,50377,61,148,0.999554064667279,0.9980992257335592,0.9986756799493991,0.9988261154397412,0.9982442789855613,150179,67,50525,286
12,3,giraffe,None,125,0.65,195306,389,195306,0,6,65458,78,197,0.9995700905880547,0.9980122128822914,0.9987222196869439,0.9987905442550852,0.9981907479516818,195306,84,65655,389
12,3,safari,None,125,0.65,195306,389,195306,0,6,65458,78,197,0.9995700905880547,0.9980122128822914,0.9987222196869439,0.9987905442550852,0.9981907479516818,195306,84,65655,389
12,3,giraffe,None,125,0.6,180211,352,180211,0,6,60354,70,175,0.9995784499159673,0.998050541916118,0.998745978054616,0.9988139115976168,0.9982253035228554,180211,76,60529,352
12,3,safari,None,125,0.6,180211,352,180211,0,6,60354,70,175,0.9995784499159673,0.998050541916118,0.998745978054616,0.9988139115976168,0.9982253035228554,180211,76,60529,352
12,3,giraffe,None,125,0.75,225134,433,225134,0,6,75409,89,231,0.9995782070692495,0.9980803929652831,0.9987456261966066,0.9988287384981233,0.9982476053925962,225134,95,75640,433
12,3,safari,None,125,0.75,225134,433,225134,0,6,75409,89,231,0.9995782070692495,0.9980803929652831,0.9987456261966066,0.9988287384981233,0.9982476053925962,225134,95,75640,433
12,3,giraffe,None,125,0.7,210297,414,210297,0,6,70485,85,212,0.9995674658250471,0.9980352236000968,0.9987144713793298,0.9988007570666281,0.998206032703491,210297,91,70697,414
12,3,safari,None,125,0.7,210297,414,210297,0,6,70485,85,212,0.9995674658250471,0.9980352236000968,0.9987144713793298,0.9988007570666281,0.998206032703491,210297,91,70697,414
12,3,giraffe,None,125,0.85,255159,485,255159,0,7,85284,104,269,0.9995651662945116,0.9981028304986622,0.9987042398206948,0.9988334631660122,0.9982537766474856,255159,111,85553,485
12,3,safari,None,125,0.85,255159,485,255159,0,7,85284,104,269,0.9995651662945116,0.9981028304986622,0.9987042398206948,0.9988334631660122,0.9982537766474856,255159,111,85553,485
12,3,giraffe,None,125,0.8,240015,457,240015,0,6,80293,93,251,0.9995876958444738,0.9980995708440068,0.9987723670994383,0.9988430790742968,0.9982685330800493,240015,99,80544,457
12,3,safari,None,125,0.8,240015,457,240015,0,6,80293,93,251,0.9995876958444738,0.9980995708440068,0.9987723670994383,0.9988430790742968,0.9982685330800493,240015,99,80544,457
12,3,giraffe,None,125,0.95,285032,552,285032,0,9,95209,109,296,0.999586182710854,0.9980671186060843,0.9987659872624787,0.9988260730918431,0.9982424247193782,285032,118,95505,552
12,3,safari,None,125,0.95,285032,552,285032,0,9,95209,109,296,0.999586182710854,0.9980671186060843,0.9987659872624787,0.9988260730918431,0.9982424247193782,285032,118,95505,552
12,3,giraffe,None,125,0.9,270021,522,270021,0,7,90231,107,283,0.9995779887833861,0.9980705470110112,0.9987421106059937,0.9988236991333104,0.9982390612756838,270021,114,90514,522
12,3,safari,None,125,0.9,270021,522,270021,0,7,90231,107,283,0.9995779887833861,0.9980705470110112,0.9987421106059937,0.9988236991333104,0.9982390612756838,270021,114,90514,522
12,3,giraffe,Single-stranded,125,0.15,44867,94,44867,0,0,14958,17,43,0.999621245878264,0.9979092991703922,0.9988680250366228,0.998764538928154,0.9981493522732956,44867,17,15001,94
12,3,safari,Single-stranded,125,0.15,44867,94,44867,0,0,14958,17,43,0.999621245878264,0.9979092991703922,0.9988680250366228,0.998764538928154,0.9981493522732956,44867,17,15001,94
12,3,giraffe,Single-stranded,125,0.1,29888,67,29888,0,0,10014,10,23,0.9996655294668539,0.9977633116341178,0.9990046780133374,0.9987135147778724,0.9980750962451878,29888,10,10037,67
12,3,safari,Single-stranded,125,0.1,29888,67,29888,0,0,10014,10,23,0.9996655294668539,0.9977633116341178,0.9990046780133374,0.9987135147778724,0.9980750962451878,29888,10,10037,67
12,3,giraffe,Single-stranded,125,0.25,74846,154,74846,0,0,24987,28,80,0.9996260384111975,0.9979466666666666,0.998884239888424,0.998785646609819,0.9981817273590089,74846,28,25067,154
12,3,safari,Single-stranded,125,0.25,74846,154,74846,0,0,24987,28,80,0.9996260384111975,0.9979466666666666,0.998884239888424,0.998785646609819,0.9981817273590089,74846,28,25067,154
12,3,giraffe,Single-stranded,125,0.2,59882,111,59882,0,0,19911,23,62,0.9996160587597028,0.9981497841414831,0.9988497699539908,0.9988823833591886,0.9983247696558277,59882,23,19973,111
12,3,safari,Single-stranded,125,0.2,59882,111,59882,0,0,19911,23,62,0.9996160587597028,0.9981497841414831,0.9988497699539908,0.9988823833591886,0.9983247696558277,59882,23,19973,111
12,3,giraffe,Single-stranded,125,0.35,104737,209,104737,0,3,35007,41,108,0.9995800765405942,0.9980084996093229,0.9987485423362439,0.9987936698660641,0.9981942114842439,104737,44,35115,209
12,3,safari,Single-stranded,125,0.35,104737,209,104737,0,3,35007,41,108,0.9995800765405942,0.9980084996093229,0.9987485423362439,0.9987936698660641,0.9981942114842439,104737,44,35115,209
12,3,giraffe,Single-stranded,125,0.3,89613,187,89613,0,1,29884,35,99,0.9995984338921795,0.9979175946547885,0.9988007595189713,0.9987573070900367,0.9981388594463315,89613,36,29983,187
12,3,safari,Single-stranded,125,0.3,89613,187,89613,0,1,29884,35,99,0.9995984338921795,0.9979175946547885,0.9988007595189713,0.9987573070900367,0.9981388594463315,89613,36,29983,187
12,3,giraffe,Single-stranded,125,0.45,135092,254,135092,0,5,45250,51,134,0.9995856394471246,0.9981233283584295,0.9987676056338028,0.9988539487012651,0.9982852654519708,135092,56,45384,254
12,3,safari,Single-stranded,125,0.45,135092,254,135092,0,5,45250,51,134,0.9995856394471246,0.9981233283584295,0.9987676056338028,0.9988539487012651,0.9982852654519708,135092,56,45384,254
12,3,giraffe,Single-stranded,125,0.4,119711,234,119711,0,5,40037,46,119,0.9995741554082264,0.9980491058401767,0.9987315641554954,0.9988110484883629,0.9982204405814477,119711,51,40156,234
12,3,safari,Single-stranded,125,0.4,119711,234,119711,0,5,40037,46,119,0.9995741554082264,0.9980491058401767,0.9987315641554954,0.9988110484883629,0.9982204405814477,119711,51,40156,234
12,3,giraffe,Single-stranded,125,0.55,165114,318,165114,1,5,55334,65,159,0.9995762301433553,0.9980717269226816,0.9987401688173785,0.9988234119842598,0.9982397871454687,165114,70,55493,319
12,3,safari,Single-stranded,125,0.55,165114,318,165114,1,5,55334,65,159,0.9995762301433553,0.9980717269226816,0.9987401688173785,0.9988234119842598,0.9982397871454687,165114,70,55493,319
12,3,giraffe,Single-stranded,125,0.5,150182,283,150182,0,5,50376,61,148,0.9995607262659071,0.9981191639251653,0.9986953943467088,0.9988394249666626,0.9982641565740717,150182,66,50524,283
12,3,safari,Single-stranded,125,0.5,150182,283,150182,0,5,50376,61,148,0.9995607262659071,0.9981191639251653,0.9986953943467088,0.9988394249666626,0.9982641565740717,150182,66,50524,283
12,3,giraffe,Single-stranded,125,0.65,195314,379,195314,1,6,65457,77,198,0.9995752237751859,0.998058192892986,0.9987374121512671,0.9988161323068033,0.9982289849750604,195314,83,65655,380
