k,w,tool,damage_level,read_length,subsampling_rate,mito_correct,mito_incorrect,mito_mapped,mito_unmapped,bacteria_mapped,bacteria_unmapped,numt_mapped,numt_unmapped,precision,sensitivity,specificity,f1,accuracy,TP,FP,TN,FN
18,8,vg giraffe,High,125,0.7,184012,306,184012,26099,0,70489,31,264,0.9998315611025684,0.874511089883422,0.999562047920434,0.9329817979009278,0.9059889545200764,184012,31,70753,26405
18,8,SAFARI,High,125,0.7,184387,306,184387,25724,0,70489,31,264,0.9998319036102766,0.8762932652779956,0.999562047920434,0.9339952131903199,0.9073225201901842,184387,31,70753,26030
18,8,vg giraffe,High,125,0.85,223359,379,223359,31545,0,85287,36,308,0.9998388504666622,0.8749466278600612,0.9995795915030772,0.9332327786110914,0.9062520166376271,223359,36,85595,31924
18,8,SAFARI,High,125,0.85,223866,379,223866,31038,0,85287,36,308,0.9998392153710105,0.876932659048977,0.9995795915030772,0.9343614679090539,0.9077391952222554,223866,36,85595,31417
18,8,vg giraffe,High,125,0.8,210069,351,210069,29715,0,80297,35,295,0.9998334158321593,0.8747954275719908,0.9995659022411847,0.933144396642672,0.9061578366514736,210069,35,80592,30066
18,8,SAFARI,High,125,0.8,210527,351,210527,29257,0,80297,35,295,0.9998337781745994,0.8767026880712933,0.9995659022411847,0.9342285393512715,0.9075856865838223,210527,35,80592,29608
18,8,vg giraffe,High,125,0.95,249424,416,249424,35324,0,95215,37,342,0.9998516802225599,0.8746686117462232,0.9996129464192314,0.9330801963993454,0.9060374305989631,249424,37,95557,35740
18,8,SAFARI,High,125,0.95,249974,416,249974,34774,0,95215,37,342,0.9998520065117135,0.8765973264507442,0.9996129464192314,0.9341766711823236,0.9074819176484802,249974,37,95557,35190
18,8,vg giraffe,High,125,0.9,236358,401,236358,33404,0,90235,36,324,0.9998477118708596,0.8748718366319592,0.9996026270765495,0.9331940926687421,0.906194734420304,236358,36,90559,33805
18,8,SAFARI,High,125,0.9,236890,401,236890,32872,0,90235,36,324,0.9998480538227126,0.8768410182001236,0.9996026270765495,0.9343133059482654,0.9076694071926333,236890,36,90559,33273
18,8,vg giraffe,Mid,125,0.15,44488,60,44488,350,0,14956,9,51,0.9997977391734274,0.9908681901198272,0.9994006393180608,0.9953129369651545,0.9930066428547585,44488,9,15007,410
18,8,SAFARI,Mid,125,0.15,44492,60,44492,346,0,14956,9,51,0.9997977573537673,0.9909572809479265,0.9994006393180608,0.9953578899092831,0.9930734052141402,44492,9,15007,406
18,8,vg giraffe,Mid,125,0.1,29652,44,29652,229,0,10014,7,29,0.9997639839509087,0.9908771929824561,0.9993034825870647,0.9953007518796991,0.9929956222639149,29652,7,10043,273
18,8,SAFARI,Mid,125,0.1,29654,44,29654,227,0,10014,7,29,0.9997639998651427,0.9909440267335005,0.9993034825870647,0.9953344745409995,0.9930456535334584,29654,7,10043,271
18,8,vg giraffe,Mid,125,0.25,74207,102,74207,572,0,24986,17,94,0.9997709635697348,0.9909990518289019,0.999322628202574,0.9953656819020154,0.9930884794654824,74207,17,25080,674
18,8,SAFARI,Mid,125,0.25,74211,102,74211,568,0,24986,17,94,0.9997709759120548,0.991052469918938,0.999322628202574,0.9953926322354788,0.9931284882674188,74211,17,25080,670
18,8,vg giraffe,Mid,125,0.2,59360,80,59360,461,0,19910,14,66,0.9997642065550578,0.9909684312448874,0.9992996498249125,0.9953468874449801,0.9930530347598603,59360,14,19976,541
18,8,SAFARI,Mid,125,0.2,59364,80,59364,457,0,19910,14,66,0.9997642224392873,0.991035208093354,0.9992996498249125,0.9953805783080005,0.9931031029778072,59364,14,19976,537
18,8,vg giraffe,Mid,125,0.35,103803,156,103803,828,0,35010,20,119,0.999807364456816,0.990609522173552,0.9994309937693818,0.9951871914098077,0.9928252915618568,103803,20,35129,984
18,8,SAFARI,Mid,125,0.35,103808,156,103808,823,0,35010,20,119,0.9998073737334823,0.9906572380161661,0.9994309937693818,0.9952112743570692,0.9928610221815687,103808,20,35129,979
18,8,vg giraffe,Mid,125,0.3,88838,131,88838,688,0,29885,19,110,0.9997861732896677,0.9908651862096657,0.9993669620843606,0.9953056903100037,0.9929974680582597,88838,19,29995,819
18,8,SAFARI,Mid,125,0.3,88843,131,88843,683,0,29885,19,110,0.9997861853210597,0.9909209543036238,0.9993669620843606,0.9953338300124918,0.9930392492750959,88843,19,29995,814
18,8,vg giraffe,Mid,125,0.45,133876,205,133876,1063,1,45256,25,159,0.9998058281429703,0.9906174154975433,0.999427829493189,0.9951904135352319,0.9928343993133427,133876,26,45415,1268
18,8,SAFARI,Mid,125,0.45,133882,205,133882,1057,1,45256,25,159,0.9998058368432058,0.9906618125850944,0.999427829493189,0.9952128213133521,0.9928676246642855,133882,26,45415,1262
18,8,vg giraffe,Mid,125,0.4,118646,176,118646,951,1,40041,22,136,0.9998061835862778,0.9905905337596954,0.9994278606965175,0.9951770241819813,0.9928112869046651,118646,23,40177,1127
18,8,SAFARI,Mid,125,0.4,118652,176,118652,945,1,40041,22,136,0.999806193385296,0.990640628522288,0.9994278606965175,0.9952023082600818,0.9928487932338582,118652,23,40177,1121
18,8,vg giraffe,Mid,125,0.55,163642,250,163642,1312,1,55339,28,191,0.9998228152818764,0.9905450231229268,0.9994780323619935,0.995162295705055,0.9927931763927832,163642,29,55530,1562
18,8,SAFARI,Mid,125,0.55,163651,250,163651,1303,1,55339,28,191,0.999822825024438,0.9905995012227307,0.9994780323619935,0.9951897933617934,0.9928339440938926,163651,29,55530,1553
18,8,vg giraffe,Mid,125,0.5,148845,229,148845,1186,1,50382,27,172,0.9998119202273078,0.9905829894848929,0.9994464433988375,0.9951760588099607,0.9928152478067337,148845,28,50554,1415
18,8,SAFARI,Mid,125,0.5,148851,229,148851,1180,1,50382,27,172,0.9998119278071455,0.9906229202715293,0.9994464433988375,0.9951962131316879,0.9928451220362274,148851,28,50554,1409
18,8,vg giraffe,Mid,125,0.65,193599,298,193599,1528,1,65461,34,237,0.9998192466199118,0.990656261993092,0.9994675429388588,0.9952166637964937,0.9928740455969184,193599,35,65698,1826
18,8,SAFARI,Mid,125,0.65,193608,298,193608,1519,1,65461,34,237,0.9998192550208373,0.9907023154662914,0.9994675429388588,0.9952399066487092,0.992908507493548,193608,35,65698,1817
18,8,vg giraffe,Mid,125,0.6,178614,272,178614,1422,1,60359,32,213,0.9998152781742766,0.9906049648379439,0.9994554904710833,0.995188811968074,0.9928314370747946,178614,33,60572,1694
18,8,SAFARI,Mid,125,0.6,178623,272,178623,1413,1,60359,32,213,0.9998152874798495,0.9906548794285334,0.9994554904710833,0.9952140047469941,0.9928687949591761,178623,33,60572,1685
18,8,vg giraffe,Mid,125,0.75,223155,340,223155,1771,1,75412,38,270,0.9998252641200033,0.9906288565518099,0.9994849513345043,0.995205815457343,0.9928568343483274,223155,39,75682,2111
18,8,SAFARI,Mid,125,0.75,223166,340,223166,1760,1,75412,38,270,0.9998252727313456,0.9906776877114167,0.9994849513345043,0.9952304608324729,0.9928933807772429,223166,39,75682,2100
18,8,vg giraffe,Mid,125,0.7,208457,320,208457,1646,1,70488,36,260,0.9998225368595739,0.9906569148809778,0.9994772903863813,0.9952186232595001,0.9928771585445649,208457,37,70748,1966
18,8,SAFARI,Mid,125,0.7,208466,320,208466,1637,1,70488,36,260,0.9998225445197432,0.9906996858708411,0.9994772903863813,0.9952402094880719,0.9929091633239453,208466,37,70748,1957
18,8,vg giraffe,Mid,125,0.85,252862,401,252862,2026,1,85286,41,305,0.999833929079809,0.9904931273967934,0.9995095348755737,0.9951416095853347,0.9927578742351623,252862,42,85591,2427
18,8,SAFARI,Mid,125,0.85,252874,401,252874,2014,1,85286,41,305,0.9998339369593067,0.9905401329473655,0.9995095348755737,0.9951653368227389,0.9927930729023061,252874,42,85591,2415
18,8,vg giraffe,Mid,125,0.8,237868,376,237868,1897,1,80296,40,288,0.9998276651997192,0.9905347275142521,0.999491472868217,0.9951595021441272,0.9927860184682915,237868,41,80584,2273
18,8,SAFARI,Mid,125,0.8,237880,376,237880,1885,1,80296,40,288,0.999827673891754,0.9905846981564997,0.999491472868217,0.9951847249938293,0.9928234289170299,237880,41,80584,2261
18,8,vg giraffe,Mid,125,0.95,282441,445,282441,2283,1,95212,46,336,0.9998336212511681,0.9904337427981302,0.9995083424865318,0.9951114845760731,0.9927120210944312,282441,47,95548,2728
18,8,SAFARI,Mid,125,0.95,282454,445,282454,2270,1,95212,46,336,0.9998336289075083,0.990479329800925,0.9995083424865318,0.9951344971550372,0.9927461629775924,282454,47,95548,2715
18,8,vg giraffe,Mid,125,0.9,267599,419,267599,2150,1,90234,42,320,0.9998393376226452,0.9904911018329335,0.9995253705972604,0.9951432662092561,0.9927598298061064,267599,43,90554,2569
18,8,SAFARI,Mid,125,0.9,267611,419,267611,2138,1,90234,42,320,0.9998393448257825,0.9905355186402535,0.9995253705972604,0.9951656867885657,0.9927930924563081,267611,43,90554,2557
18,8,vg giraffe,None,125,0.15,44811,72,44811,17,0,14958,9,49,0.9997991967871486,0.9980178173719376,0.9994006393180608,0.9989077128845295,0.9983643767941786,44811,9,15007,89
18,8,SAFARI,None,125,0.15,44811,72,44811,17,0,14958,9,49,0.9997991967871486,0.9980178173719376,0.9994006393180608,0.9989077128845295,0.9983643767941786,44811,9,15007,89
18,8,vg giraffe,None,125,0.1,29868,46,29868,11,0,10014,6,31,0.9997991564571199,0.9980952380952381,0.9994030444731867,0.9989464706767672,0.9984240544326596,29868,6,10045,57
18,8,SAFARI,None,125,0.1,29868,46,29868,11,0,10014,6,31,0.9997991564571199,0.9980952380952381,0.9994030444731867,0.9989464706767672,0.9984240544326596,29868,6,10045,57
18,8,vg giraffe,None,125,0.25,74740,111,74740,32,0,24988,17,97,0.9997725965461428,0.9980903542860196,0.9993227631264441,0.9989307671745523,0.9983997599639945,74740,17,25085,143
18,8,SAFARI,None,125,0.25,74740,111,74740,32,0,24988,17,97,0.9997725965461428,0.9980903542860196,0.9993227631264441,0.9989307671745523,0.9983997599639945,74740,17,25085,143
18,8,vg giraffe,None,125,0.2,59791,91,59791,21,0,19912,14,68,0.999765905860714,0.9981303106689148,0.9992997899369811,0.998947438767668,0.9984229695733257,59791,14,19980,112
18,8,SAFARI,None,125,0.2,59791,91,59791,21,0,19912,14,68,0.999765905860714,0.9981303106689148,0.9992997899369811,0.998947438767668,0.9984229695733257,59791,14,19980,112
18,8,vg giraffe,None,125,0.35,104580,154,104580,52,0,35012,21,128,0.9997992371009837,0.998034088523276,0.9994027473621342,0.9989158830299875,0.9983779573695756,104580,21,35140,206
18,8,SAFARI,None,125,0.35,104580,154,104580,52,0,35012,21,128,0.9997992371009837,0.998034088523276,0.9994027473621342,0.9989158830299875,0.9983779573695756,104580,21,35140,206
18,8,vg giraffe,None,125,0.3,89481,132,89481,44,0,29887,20,115,0.9997765388096223,0.9980369630926754,0.9993338218639665,0.9989059935922481,0.9983622857811312,89481,20,30002,176
18,8,SAFARI,None,125,0.3,89481,132,89481,44,0,29887,20,115,0.9997765388096223,0.9980369630926754,0.9993338218639665,0.9989059935922481,0.9983622857811312,89481,20,30002,176
18,8,vg giraffe,None,125,0.45,134877,204,134877,62,1,45256,26,169,0.99979985767657,0.9980317145542129,0.9994059667341371,0.9989150036845438,0.9983775852044631,134877,27,45425,266
18,8,SAFARI,None,125,0.45,134877,204,134877,62,1,45256,26,169,0.99979985767657,0.9980317145542129,0.9994059667341371,0.9989150036845438,0.9983775852044631,134877,27,45425,266
18,8,vg giraffe,None,125,0.4,119537,178,119537,57,0,40044,24,143,0.9997992656468246,0.9980379387502922,0.999403148392231,0.9989178257908436,0.9983810779895363,119537,24,40187,235
18,8,SAFARI,None,125,0.4,119537,178,119537,57,0,40044,24,143,0.9997992656468246,0.9980379387502922,0.999403148392231,0.9989178257908436,0.9983810779895363,119537,24,40187,235
18,8,vg giraffe,None,125,0.55,164876,250,164876,77,1,55339,29,197,0.999818078177871,0.9980206170590122,0.9994601015009178,0.998918539028018,0.9983829251389461,164876,30,55536,327
18,8,SAFARI,None,125,0.55,164876,250,164876,77,1,55339,29,197,0.999818078177871,0.9980206170590122,0.9994601015009178,0.998918539028018,0.9983829251389461,164876,30,55536,327
18,8,vg giraffe,None,125,0.5,149961,229,149961,69,1,50382,28,180,0.9998066537769185,0.99801675773165,0.9994267755134313,0.9989109039497217,0.9983719193427931,149961,29,50562,298
18,8,SAFARI,None,125,0.5,149961,229,149961,69,1,50382,28,180,0.9998066537769185,0.99801675773165,0.9994267755134313,0.9989109039497217,0.9983719193427931,149961,29,50562,298
18,8,vg giraffe,None,125,0.65,195032,302,195032,93,1,65463,35,236,0.9998154489716407,0.9979787849171302,0.9994523465429376,0.9988962726795477,0.9983496833383111,195032,36,65699,395
18,8,SAFARI,None,125,0.65,195032,302,195032,93,1,65463,35,236,0.9998154489716407,0.9979787849171302,0.9994523465429376,0.9988962726795477,0.9983496833383111,195032,36,65699,395
18,8,vg giraffe,None,125,0.6,179942,279,179942,86,1,60359,32,217,0.9998166412001667,0.997975674821277,0.9994555264069692,0.9988953097851128,0.9983479719072208,179942,33,60576,365
18,8,SAFARI,None,125,0.6,179942,279,179942,86,1,60359,32,217,0.9998166412001667,0.997975674821277,0.9994555264069692,0.9988953097851128,0.9983479719072208,179942,33,60576,365
18,8,vg giraffe,None,125,0.75,224815,349,224815,108,1,75414,38,269,0.999826554119562,0.9979713413118364,0.9994849581363409,0.99889808631361,0.9983521266204642,224815,39,75683,457
18,8,SAFARI,None,125,0.75,224815,349,224815,108,1,75414,38,269,0.999826554119562,0.9979713413118364,0.9994849581363409,0.99889808631361,0.9983521266204642,224815,39,75683,457
18,8,vg giraffe,None,125,0.7,210008,322,210008,99,1,70490,37,258,0.9998190872475553,0.9979993251880682,0.9994631706834685,0.9989083774302873,0.9983677968813897,210008,38,70748,421
18,8,SAFARI,None,125,0.7,210008,322,210008,99,1,70490,37,258,0.9998190872475553,0.9979993251880682,0.9994631706834685,0.9989083774302873,0.9983677968813897,210008,38,70748,421
18,8,vg giraffe,None,125,0.85,254771,402,254771,122,1,85290,44,300,0.9998234019841769,0.997947472531777,0.999474513925381,0.9988845564984875,0.9983310356964773,254771,45,85590,524
18,8,SAFARI,None,125,0.85,254771,402,254771,122,1,85290,44,300,0.9998234019841769,0.997947472531777,0.999474513925381,0.9988845564984875,0.9983310356964773,254771,45,85590,524
18,8,vg giraffe,None,125,0.8,239654,376,239654,117,1,80298,43,287,0.999816435681566,0.9979470907402549,0.9994542906398443,0.9988808886202837,0.9983259346085742,239654,44,80585,493
18,8,SAFARI,None,125,0.8,239654,376,239654,117,1,80298,43,287,0.999816435681566,0.9979470907402549,0.9994542906398443,0.9988808886202837,0.9983259346085742,239654,44,80585,493
18,8,vg giraffe,None,125,0.95,284583,453,284583,138,1,95217,50,329,0.9998208225299858,0.9979275810557765,0.9994665104553491,0.9988733046921069,0.9983139472281239,284583,51,95546,591
18,8,SAFARI,None,125,0.95,284583,453,284583,138,1,95217,50,329,0.9998208225299858,0.9979275810557765,0.9994665104553491,0.9988733046921069,0.9983139472281239,284583,51,95546,591
18,8,vg giraffe,None,125,0.9,269614,432,269614,127,1,90237,46,314,0.9998257070914963,0.9979309553508308,0.9994812247510982,0.998877432692272,0.9983202641010502,269614,47,90551,559
18,8,SAFARI,None,125,0.9,269614,432,269614,127,1,90237,46,314,0.9998257070914963,0.9979309553508308,0.9994812247510982,0.998877432692272,0.9983202641010502,269614,47,90551,559
18,8,vg giraffe,Single-stranded,125,0.15,44756,66,44756,78,0,14958,6,51,0.9998659577320048,0.996792873051225,0.9996003996003996,0.9983270504784636,0.9974964533088542,44756,6,15009,144
18,8,SAFARI,Single-stranded,125,0.15,44756,66,44756,78,0,14958,6,51,0.9998659577320048,0.996792873051225,0.9996003996003996,0.9983270504784636,0.9974964533088542,44756,6,15009,144
18,8,vg giraffe,Single-stranded,125,0.1,29827,41,29827,57,0,10014,3,27,0.9998994301039222,0.9967251461988305,0.9997013142174432,0.9983097648732323,0.9974730416072456,29827,3,10041,98
18,8,SAFARI,Single-stranded,125,0.1,29827,41,29827,57,0,10014,3,27,0.9998994301039222,0.9967251461988305,0.9997013142174432,0.9983097648732323,0.9974730416072456,29827,3,10041,98
18,8,vg giraffe,Single-stranded,125,0.25,74646,120,74646,116,0,24987,15,95,0.9997990918953671,0.9968483747763147,0.9994023190022712,0.9983215529981343,0.9974894727892858,74646,15,25082,236
18,8,SAFARI,Single-stranded,125,0.25,74646,120,74646,116,0,24987,15,95,0.9997990918953671,0.9968483747763147,0.9994023190022712,0.9983215529981343,0.9974894727892858,74646,15,25082,236
18,8,vg giraffe,Single-stranded,125,0.2,59705,98,59705,100,0,19911,11,65,0.9998157947618729,0.9966946563611171,0.9994496422674739,0.9982527859286568,0.9973839028664414,59705,11,19976,198
18,8,SAFARI,Single-stranded,125,0.2,59705,98,59705,100,0,19911,11,65,0.9998157947618729,0.9966946563611171,0.9994496422674739,0.9982527859286568,0.9973839028664414,59705,11,19976,198
18,8,vg giraffe,Single-stranded,125,0.35,104456,161,104456,168,0,35010,19,119,0.9998181383106006,0.9968602376294317,0.9994594287014908,0.9983369970371787,0.9975130955528717,104456,19,35129,329
18,8,SAFARI,Single-stranded,125,0.35,104456,161,104456,168,0,35010,19,119,0.9998181383106006,0.9968602376294317,0.9994594287014908,0.9983369970371787,0.9975130955528717,104456,19,35129,329
18,8,vg giraffe,Single-stranded,125,0.3,89375,137,89375,144,0,29885,18,108,0.9997986419518307,0.9968657981618632,0.9994002199193629,0.9983300660712989,0.9975013997175496,89375,18,29993,281
18,8,SAFARI,Single-stranded,125,0.3,89375,137,89375,144,0,29885,18,108,0.9997986419518307,0.9968657981618632,0.9994002199193629,0.9983300660712989,0.9975013997175496,89375,18,29993,281
18,8,vg giraffe,Single-stranded,125,0.45,134711,211,134711,224,0,45255,23,158,0.999829293274155,0.9967812587867936,0.9994937934677348,0.998302949459019,0.9974637560775714,134711,23,45413,435
18,8,SAFARI,Single-stranded,125,0.45,134711,211,134711,224,0,45255,23,158,0.999829293274155,0.9967812587867936,0.9994937934677348,0.998302949459019,0.9974637560775714,134711,23,45413,435
18,8,vg giraffe,Single-stranded,125,0.4,119389,186,119389,200,0,40042,21,136,0.9998241353320493,0.9967772907534962,0.9994775989452473,0.9982983882768568,0.9974558365734432,119389,21,40178,386
18,8,SAFARI,Single-stranded,125,0.4,119389,186,119389,200,0,40042,21,136,0.9998241353320493,0.9967772907534962,0.9994775989452473,0.9982983882768568,0.9974558365734432,119389,21,40178,386
18,8,vg giraffe,Single-stranded,125,0.55,164682,252,164682,271,0,55339,25,189,0.9998482153156818,0.9968342362519295,0.9995499792990478,0.9983389509929922,0.9975176437546998,164682,25,55528,523
18,8,SAFARI,Single-stranded,125,0.55,164682,252,164682,271,0,55339,25,189,0.9998482153156818,0.9968342362519295,0.9995499792990478,0.9983389509929922,0.9975176437546998,164682,25,55528,523
18,8,vg giraffe,Single-stranded,125,0.5,149783,233,149783,245,0,50381,24,175,0.9998397938681103,0.9968188685021396,0.9995255041518387,0.998327045869603,0.9975005103539616,149783,24,50556,478
18,8,SAFARI,Single-stranded,125,0.5,149783,233,149783,245,0,50381,24,175,0.9998397938681103,0.9968188685021396,0.9995255041518387,0.998327045869603,0.9975005103539616,149783,24,50556,478
18,8,vg giraffe,Single-stranded,125,0.65,194817,293,194817,321,0,65463,33,234,0.9998306389530408,0.9968582261770139,0.9994979461433136,0.9983422200927025,0.9975226010009152,194817,33,65697,614
18,8,SAFARI,Single-stranded,125,0.65,194817,293,194817,321,0,65463,33,234,0.9998306389530408,0.9968582261770139,0.9994979461433136,0.9983422200927025,0.9975226010009152,194817,33,65697,614
18,8,vg giraffe,Single-stranded,125,0.6,179744,269,179744,296,0,60359,30,214,0.9998331238110072,0.9968664903027581,0.9995049750012376,0.9983476031914865,0.9975302185030218,179744,30,60573,565
18,8,SAFARI,Single-stranded,125,0.6,179744,269,179744,296,0,60359,30,214,0.9998331238110072,0.9968664903027581,0.9995049750012376,0.9983476031914865,0.9975302185030218,179744,30,60573,565
18,8,vg giraffe,Single-stranded,125,0.75,224540,349,224540,387,0,75414,41,268,0.999817437806404,0.996732896535805,0.999458552883536,0.9982727844626181,0.99741859607507,224540,41,75682,736
18,8,SAFARI,Single-stranded,125,0.75,224540,349,224540,387,0,75414,41,268,0.999817437806404,0.996732896535805,0.999458552883536,0.9982727844626181,0.99741859607507,224540,41,75682,736
18,8,vg giraffe,Single-stranded,125,0.7,209744,327,209744,362,0,70490,38,255,0.9998188595780382,0.9967257987102783,0.9994631479310003,0.9982699332484561,0.997414798588985,209744,38,70745,689
18,8,SAFARI,Single-stranded,125,0.7,209744,327,209744,362,0,70490,38,255,0.9998188595780382,0.9967257987102783,0.9994631479310003,0.9982699332484561,0.997414798588985,209744,38,70745,689
18,8,vg giraffe,Single-stranded,125,0.85,254451,399,254451,448,0,85292,46,301,0.9998192513074811,0.9966823085178889,0.9994628615467253,0.9982483154993674,0.9973807477627832,254451,46,85593,847
18,8,SAFARI,Single-stranded,125,0.85,254451,399,254451,448,0,85292,46,301,0.9998192513074811,0.9966823085178889,0.9994628615467253,0.9982483154993674,0.9973807477627832,254451,46,85593,847
18,8,vg giraffe,Single-stranded,125,0.8,239351,375,239351,425,0,80300,44,286,0.9998162033459346,0.9966687625702162,0.9994542974079127,0.9982400020018934,0.9973689214760226,239351,44,80586,800
18,8,SAFARI,Single-stranded,125,0.8,239351,375,239351,425,0,80300,44,286,0.9998162033459346,0.9966687625702162,0.9994542974079127,0.9982400020018934,0.9973689214760226,239351,44,80586,800
18,8,vg giraffe,Single-stranded,125,0.95,284239,449,284239,489,1,95218,49,338,0.9998241226357686,0.9967108146870189,0.9994770202706943,0.9982650412842909,0.9974053463521219,284239,50,95556,938
18,8,SAFARI,Single-stranded,125,0.95,284239,449,284239,489,1,95218,49,338,0.9998241226357686,0.9967108146870189,0.9994770202706943,0.9982650412842909,0.9974053463521219,284239,50,95556,938
18,8,vg giraffe,Single-stranded,125,0.9,269284,421,269284,471,0,90239,47,317,0.9998254935376916,0.9966984484188085,0.9994812533801309,0.9982595221192682,0.9973972986232569,269284,47,90556,892
18,8,SAFARI,Single-stranded,125,0.9,269284,421,269284,471,0,90239,47,317,0.9998254935376916,0.9966984484188085,0.9994812533801309,0.9982595221192682,0.9973972986232569,269284,47,90556,892
20,15,vg giraffe,High,125,0.15,32450,50,32450,12396,0,14956,4,54,0.9998767486288285,0.7227815395580898,0.9997335819901425,0.8390433096315448,0.7921882824236355,32450,4,15010,12446
20,15,SAFARI,High,125,0.15,32471,50,32471,12375,0,14956,4,54,0.9998768283294842,0.7232492872416251,0.9997335819901425,0.8393584159439582,0.7925388082123185,32471,4,15010,12425
20,15,vg giraffe,High,125,0.1,21634,32,21634,8257,0,10014,4,33,0.9998151400314262,0.7229890051131237,0.9996020296487912,0.8391613816644363,0.7925401510982139,21634,4,10047,8289
20,15,SAFARI,High,125,0.1,21646,32,21646,8245,0,10014,4,33,0.9998152424942264,0.7233900344216824,0.9996020296487912,0.8394314854672019,0.7928403462250463,21646,4,10047,8277
20,15,vg giraffe,High,125,0.25,53915,82,53915,20883,0,24986,8,106,0.999851640301912,0.7200186965811965,0.9996812749003984,0.8371699416939047,0.7902280456091219,53915,8,25092,20965
20,15,SAFARI,High,125,0.25,53952,82,53952,20846,0,24986,8,106,0.9998517420311341,0.7205128205128205,0.9996812749003984,0.8375038807823658,0.7905981196239248,53952,8,25092,20928
20,15,vg giraffe,High,125,0.2,43290,65,43290,16545,0,19910,7,75,0.9998383259810149,0.7227045075125209,0.9996498599439776,0.8389778772638741,0.7920067090572273,43290,7,19985,16610
20,15,SAFARI,High,125,0.2,43320,65,43320,16515,0,19910,7,75,0.9998384379255429,0.7232053422370618,0.9996498599439776,0.8393152954168966,0.7923822159915886,43320,7,19985,16580
20,15,vg giraffe,High,125,0.35,75419,115,75419,29252,0,35010,8,141,0.9998939371842974,0.7197430954516825,0.9997724622429535,0.8369984407340204,0.7900961091857516,75419,8,35151,29367
20,15,SAFARI,High,125,0.35,75497,115,75497,29174,0,35010,8,141,0.9998940467518708,0.7204874697001508,0.9997724622429535,0.837501594644214,0.7906534710064669,75497,8,35151,29289
20,15,vg giraffe,High,125,0.3,64496,92,64496,25068,0,29885,8,127,0.9998759766836165,0.7193718211831891,0.9997335109926716,0.8367410482615464,0.7896988535713092,64496,8,30012,25160
20,15,SAFARI,High,125,0.3,64548,92,64548,25016,0,29885,8,127,0.9998760765846707,0.7199518158293924,0.9997335109926716,0.8371332970196872,0.7901333600721949,64548,8,30012,25108
20,15,vg giraffe,High,125,0.45,97140,144,97140,37861,0,45255,9,186,0.9999073587993701,0.7187835288023974,0.9998019801980198,0.8363539307945964,0.7895069077216977,97140,9,45441,38005
20,15,SAFARI,High,125,0.45,97238,144,97238,37763,0,45255,9,186,0.9999074521579072,0.7195086758666618,0.9998019801980198,0.8368446418121106,0.790049558404164,97238,9,45441,37907
20,15,vg giraffe,High,125,0.4,86132,126,86132,33515,0,40042,8,159,0.9999071279312747,0.7191270152705534,0.9998010395682558,0.8365863252927207,0.789670087884887,86132,8,40201,33641
20,15,SAFARI,High,125,0.4,86221,126,86221,33426,0,40042,8,159,0.9999072237878208,0.7198700875823433,0.9998010395682558,0.8370889603013564,0.7902264004700529,86221,8,40201,33552
20,15,vg giraffe,High,125,0.55,118694,169,118694,46341,0,55338,10,216,0.9999157568405446,0.718469286457955,0.999820027355842,0.836144103019288,0.7892810552253949,118694,10,55554,46510
20,15,SAFARI,High,125,0.55,118813,169,118813,46222,0,55338,10,216,0.9999158412091935,0.7191896079998062,0.999820027355842,0.8366317286736824,0.7898200826206697,118813,10,55554,46391
20,15,vg giraffe,High,125,0.5,107993,154,107993,42115,0,50381,10,198,0.9999074099793525,0.7186980074802678,0.9998023285694518,0.8362960525042107,0.7895006746294517,107993,10,50579,42269
20,15,SAFARI,High,125,0.5,108098,154,108098,42010,0,50381,10,198,0.9999074999074999,0.7193967869454686,0.9998023285694518,0.8367689747261678,0.7900234502193169,108098,10,50579,42164
20,15,vg giraffe,High,125,0.65,140456,204,140456,54761,0,65462,12,259,0.9999145712902583,0.7187354480838805,0.999817443293323,0.8363239046232535,0.7894843655467655,140456,12,65721,54965
20,15,SAFARI,High,125,0.65,140606,204,140606,54611,0,65462,12,259,0.9999146624187515,0.7195030216813956,0.999817443293323,0.8368433425882114,0.7900587392879297,140606,12,65721,54815
