fragment_len_dist,k,w,damage_level,tool,sub_rate,RMSE
Vindija,10,10,High,SAFARI,0.1,0.00864910449699853
Vindija,10,10,High,SAFARI,0.15,0.007711874259867052
Vindija,10,10,High,SAFARI,0.15,0.0075261588875069636
Vindija,10,10,High,SAFARI,0.1,0.007283736884319755
Vindija,10,10,High,SAFARI,0.2,0.007596757084440704
Vindija,10,10,High,SAFARI,0.25,0.008887313474835921
Vindija,10,10,High,SAFARI,0.2,0.007500733884094256
Vindija,10,10,High,SAFARI,0.35,0.008084682937505954
Vindija,10,10,High,SAFARI,0.25,0.007042481380877039
Vindija,10,10,High,SAFARI,0.35,0.008361436108707633
Vindija,10,10,High,SAFARI,0.45,0.007522648868583458
Vindija,10,10,High,SAFARI,0.45,0.008117869585057386
Vindija,10,10,High,SAFARI,0.3,0.008781933636733992
Vindija,10,10,High,SAFARI,0.3,0.008191631400398818
Vindija,10,10,High,SAFARI,0.55,0.008042793855371398
Vindija,10,10,High,SAFARI,0.55,0.008520548292216872
Vindija,10,10,High,SAFARI,0.5,0.007690833621916424
Vindija,10,10,High,SAFARI,0.5,0.008163032426739459
Vindija,10,10,High,SAFARI,0.65,0.00837315480568704
Vindija,10,10,High,SAFARI,0.65,0.008402133669491328
Vindija,10,10,High,SAFARI,0.4,0.008225021884469374
Vindija,10,10,High,SAFARI,0.6,0.008181345989505633
Vindija,10,10,High,SAFARI,0.4,0.008085895782162915
Vindija,10,10,High,SAFARI,0.6,0.008236360519064219
Vindija,10,10,High,SAFARI,0.75,0.00861872176137507
Vindija,10,10,High,SAFARI,0.75,0.00781716389747585
Vindija,10,10,High,SAFARI,0.7,0.008490365445609514
Vindija,10,10,High,SAFARI,0.7,0.00810886284259389
Vindija,10,10,High,SAFARI,0.85,0.008609675255199815
Vindija,10,10,High,SAFARI,0.85,0.007658036784973015
Vindija,10,10,High,SAFARI,0.8,0.008601565869072911
Vindija,10,10,High,SAFARI,0.8,0.007712274852467335
Vindija,10,10,High,SAFARI,0.95,0.008612938952529505
Vindija,10,10,High,SAFARI,0.95,0.007615937145223811
Vindija,10,10,Mid,SAFARI,0.15,0.001105249612531034
Vindija,10,10,Mid,SAFARI,0.15,0.0032792845231848994
Vindija,10,10,Mid,SAFARI,0.1,0.0013441716356180095
Vindija,10,10,Mid,SAFARI,0.1,0.0037520558900421496
Vindija,10,10,Mid,SAFARI,0.25,0.0012908692218811348
Vindija,10,10,Mid,SAFARI,0.25,0.0019888458753759726
Vindija,10,10,Mid,SAFARI,0.2,0.0013588926742020544
Vindija,10,10,Mid,SAFARI,0.2,0.0022293940997499726
Vindija,10,10,Mid,SAFARI,0.35,0.0008903125271498779
Vindija,10,10,Mid,SAFARI,0.35,0.0016344792430618412
Vindija,10,10,High,SAFARI,0.9,0.008496187886340555
Vindija,10,10,High,SAFARI,0.9,0.007596389655619301
Vindija,10,10,Mid,SAFARI,0.3,0.0010352162121991717
Vindija,10,10,Mid,SAFARI,0.3,0.001168734218716985
Vindija,10,10,Mid,SAFARI,0.45,0.0005490031220311954
Vindija,10,10,Mid,SAFARI,0.45,0.000936224176145864
Vindija,10,10,Mid,SAFARI,0.5,0.0004575718107576098
Vindija,10,10,Mid,SAFARI,0.5,0.0009054622233975343
Vindija,10,10,Mid,SAFARI,0.65,0.0005162622686193526
Vindija,10,10,Mid,SAFARI,0.65,0.0009691421629461799
Vindija,10,10,Mid,SAFARI,0.4,0.0007623452865991867
Vindija,10,10,Mid,SAFARI,0.4,0.0010730338279849323
Vindija,10,10,Mid,SAFARI,0.55,0.00047427951463245485
Vindija,10,10,Mid,SAFARI,0.55,0.0009252269581027147
Vindija,10,10,Mid,SAFARI,0.6,0.000745949407131609
Vindija,10,10,Mid,SAFARI,0.6,0.0009871399475251715
Vindija,10,10,Mid,SAFARI,0.75,0.00045634069947791945
Vindija,10,10,Mid,SAFARI,0.75,0.0010029059517222942
Vindija,10,10,Mid,SAFARI,0.7,0.00046776427396713285
Vindija,10,10,Mid,SAFARI,0.7,0.0012154035231148562
Vindija,10,10,Mid,SAFARI,0.85,0.0005066063402682591
Vindija,10,10,Mid,SAFARI,0.85,0.0007959031926057381
Vindija,10,10,Mid,SAFARI,0.8,0.0005244785925087902
Vindija,10,10,Mid,SAFARI,0.8,0.0009450745251037094
Vindija,10,10,Mid,SAFARI,0.95,0.0005633117431760095
Vindija,10,10,Mid,SAFARI,0.95,0.000772631779051316
Vindija,10,10,Mid,SAFARI,0.9,0.0004820981165696441
Vindija,10,10,Mid,SAFARI,0.9,0.0007532589793689832
Vindija,10,10,None,SAFARI,0.15,7.73110064694672e-05
Vindija,10,10,None,SAFARI,0.15,0.0002334240528231827
Vindija,10,10,None,SAFARI,0.1,0.00011551065357619617
Vindija,10,10,None,SAFARI,0.1,0.00031034845958245066
Vindija,10,10,None,SAFARI,0.25,0.00010714248796820988
Vindija,10,10,None,SAFARI,0.25,0.00018459840733018256
Vindija,10,10,None,SAFARI,0.2,8.872634562065543e-05
Vindija,10,10,None,SAFARI,0.2,0.0002107345410995027
Vindija,10,10,None,SAFARI,0.35,9.381958851866703e-05
Vindija,10,10,None,SAFARI,0.35,0.00013890534212380746
Vindija,10,10,None,SAFARI,0.3,0.00010955499096221039
Vindija,10,10,None,SAFARI,0.3,0.00015435429027300796
Vindija,10,10,None,SAFARI,0.45,9.538197066429273e-05
Vindija,10,10,None,SAFARI,0.45,0.00013342529492149532
Vindija,10,10,None,SAFARI,0.4,9.80223559438662e-05
Vindija,10,10,None,SAFARI,0.4,0.00013233134351977238
Vindija,10,10,None,SAFARI,0.55,9.37555277712093e-05
Vindija,10,10,None,SAFARI,0.55,0.00014348552773084817
Vindija,10,10,None,SAFARI,0.5,9.478601204132391e-05
Vindija,10,10,None,SAFARI,0.5,0.00013136364983207493
Vindija,10,10,None,SAFARI,0.6,0.00010377861656967682
Vindija,10,10,None,SAFARI,0.6,0.00013765921066190233
Vindija,10,10,Single-stranded,SAFARI,0.25,0.0006292859236309037
Vindija,10,10,Single-stranded,SAFARI,0.25,0.0009665193607165875
Vindija,10,10,Single-stranded,SAFARI,0.45,0.0005185353851956496
Vindija,10,10,Single-stranded,SAFARI,0.45,0.0007864032587038287
Vindija,10,10,None,SAFARI,0.95,0.00012164801896176528
Vindija,10,10,None,SAFARI,0.95,0.00013177588776428712
Vindija,10,10,Single-stranded,SAFARI,0.4,0.0005136373259217061
Vindija,10,10,Single-stranded,SAFARI,0.4,0.0008277643731159252
Vindija,10,10,Single-stranded,SAFARI,0.65,0.0003205484473523468
Vindija,10,10,Single-stranded,SAFARI,0.65,0.0006599584536165884
Vindija,10,10,Single-stranded,SAFARI,0.7,0.00023030475218718368
Vindija,10,10,Single-stranded,SAFARI,0.7,0.0006847333855012477
Vindija,10,10,Single-stranded,SAFARI,0.55,0.00018999180477062688
Vindija,10,10,Single-stranded,SAFARI,0.55,0.0007380499123636572
Vindija,10,10,Single-stranded,SAFARI,0.5,0.00031475113582003306
Vindija,10,10,Single-stranded,SAFARI,0.5,0.0006276883057856034
Vindija,10,10,Single-stranded,SAFARI,0.3,0.00045386898468611104
Vindija,10,10,Single-stranded,SAFARI,0.3,0.0009145827430473415
Vindija,10,10,Single-stranded,SAFARI,0.85,0.0004626810481962721
Vindija,10,10,Single-stranded,SAFARI,0.85,0.0004989126451594504
Vindija,10,10,Single-stranded,SAFARI,0.75,0.00038822204751920106
Vindija,10,10,Single-stranded,SAFARI,0.75,0.000634598023791438
Vindija,10,10,Single-stranded,SAFARI,0.8,0.00041307060396498846
Vindija,10,10,Single-stranded,SAFARI,0.8,0.0006775069768201686
Vindija,10,10,Single-stranded,SAFARI,0.6,0.00023273489068036145
Vindija,10,10,Single-stranded,SAFARI,0.6,0.0008057174282091722
Vindija,10,10,None,SAFARI,0.65,0.00010633873504894631
Vindija,10,10,None,SAFARI,0.65,0.00014733248489861293
Vindija,10,10,None,SAFARI,0.7,9.884474906711029e-05
Vindija,10,10,None,SAFARI,0.7,0.00014169753876355792
Vindija,10,10,None,SAFARI,0.8,0.00012341012074080474
Vindija,10,10,None,SAFARI,0.8,0.00012896169830496187
Vindija,10,10,Single-stranded,SAFARI,0.1,0.000977874067372685
Vindija,10,10,Single-stranded,SAFARI,0.1,0.002025622888827038
Vindija,10,10,None,SAFARI,0.9,0.00011646765398491548
Vindija,10,10,None,SAFARI,0.9,0.0001356850285721752
Vindija,10,10,None,SAFARI,0.85,0.00012144476495923568
Vindija,10,10,None,SAFARI,0.85,0.00012598413487326093
Vindija,10,10,None,SAFARI,0.75,0.00012079328629248398
Vindija,10,10,None,SAFARI,0.75,0.00013239361692756187
Vindija,10,10,Single-stranded,SAFARI,0.15,0.000989404382626235
Vindija,10,10,Single-stranded,SAFARI,0.15,0.0010797429421302062
Vindija,10,10,Single-stranded,SAFARI,0.35,0.0005619605933337311
Vindija,10,10,Single-stranded,SAFARI,0.35,0.0009874544906272884
Vindija,10,10,Single-stranded,SAFARI,0.2,0.0004350465971594321
Vindija,10,10,Single-stranded,SAFARI,0.2,0.0009274133293197812
Vindija,10,10,Single-stranded,SAFARI,0.95,0.000465371212861302
Vindija,10,10,Single-stranded,SAFARI,0.95,0.0004149726931739013
Vindija,10,10,Single-stranded,SAFARI,0.9,0.00043787323859765625
Vindija,10,10,Single-stranded,SAFARI,0.9,0.00043460119525836667
Vindija,10,10,High,vg giraffe,0.15,0.00774017516597655
Vindija,10,10,High,vg giraffe,0.15,0.007550014039722031
Vindija,10,10,High,vg giraffe,0.1,0.008682808347533641
Vindija,10,10,High,vg giraffe,0.1,0.007238021704858307
Vindija,10,10,High,vg giraffe,0.25,0.008945773516024194
Vindija,10,10,High,vg giraffe,0.25,0.0070135233656130344
Vindija,10,10,High,vg giraffe,0.2,0.007652149501937354
Vindija,10,10,High,vg giraffe,0.2,0.007493078806471993
Vindija,10,10,High,vg giraffe,0.35,0.008103497158634669
Vindija,10,10,High,vg giraffe,0.35,0.008381472102202558
Vindija,10,10,High,vg giraffe,0.3,0.00880591829396572
Vindija,10,10,High,vg giraffe,0.3,0.00820320414228489
Vindija,10,10,High,vg giraffe,0.45,0.007525844151987202
Vindija,10,10,High,vg giraffe,0.45,0.008130277633635887
Vindija,10,10,High,vg giraffe,0.4,0.008232049258841927
Vindija,10,10,High,vg giraffe,0.4,0.008107504350908479
Vindija,10,10,High,vg giraffe,0.55,0.008048674996544472
Vindija,10,10,High,vg giraffe,0.55,0.008535656366091582
Vindija,10,10,High,vg giraffe,0.5,0.0076959929183959145
Vindija,10,10,High,vg giraffe,0.5,0.008174742895039572
Vindija,10,10,High,vg giraffe,0.65,0.008379477203262733
Vindija,10,10,High,vg giraffe,0.65,0.008417911249235164
Vindija,10,10,High,vg giraffe,0.6,0.008192274604772481
Vindija,10,10,High,vg giraffe,0.6,0.00824183264814325
Vindija,10,10,High,vg giraffe,0.75,0.008615111897125894
Vindija,10,10,High,vg giraffe,0.75,0.007848518153129286
Vindija,10,10,High,vg giraffe,0.7,0.008496873660352972
Vindija,10,10,High,vg giraffe,0.7,0.00812683739224552
Vindija,10,10,High,vg giraffe,0.85,0.008617853735124545
Vindija,10,10,High,vg giraffe,0.85,0.007687961433305968
Vindija,10,10,High,vg giraffe,0.8,0.00861162062564301
Vindija,10,10,High,vg giraffe,0.8,0.007745453414745956
Vindija,10,10,High,vg giraffe,0.95,0.008620134186890595
Vindija,10,10,High,vg giraffe,0.95,0.007660328426379637
Vindija,10,10,High,vg giraffe,0.9,0.008503505794670808
Vindija,10,10,High,vg giraffe,0.9,0.0076338643687191505
Vindija,10,10,Mid,vg giraffe,0.15,0.001105249612531034
Vindija,10,10,Mid,vg giraffe,0.15,0.0032792845231848994
Vindija,10,10,Mid,vg giraffe,0.1,0.0013441716356180095
Vindija,10,10,Mid,vg giraffe,0.1,0.0037520558900421496
Vindija,10,10,Mid,vg giraffe,0.25,0.0012908692218811348
Vindija,10,10,Mid,vg giraffe,0.25,0.0019888458753759726
Vindija,10,10,Mid,vg giraffe,0.2,0.0013588926742020544
Vindija,10,10,Mid,vg giraffe,0.2,0.0022293940997499726
Vindija,10,10,Mid,vg giraffe,0.35,0.0008903125271498779
Vindija,10,10,Mid,vg giraffe,0.35,0.0016344792430618412
Vindija,10,10,Mid,vg giraffe,0.3,0.0010352162121991717
Vindija,10,10,Mid,vg giraffe,0.3,0.001168734218716985
Vindija,10,10,Mid,vg giraffe,0.45,0.0005490031220311954
Vindija,10,10,Mid,vg giraffe,0.45,0.000936224176145864
Vindija,10,10,Mid,vg giraffe,0.4,0.0007623452865991867
Vindija,10,10,Mid,vg giraffe,0.4,0.0010730338279849323
Vindija,10,10,Mid,vg giraffe,0.55,0.00047427951463245485
Vindija,10,10,Mid,vg giraffe,0.55,0.0009252269581027147
Vindija,10,10,Mid,vg giraffe,0.5,0.0004575718107576098
Vindija,10,10,Mid,vg giraffe,0.5,0.0009054622233975343
Vindija,10,10,Mid,vg giraffe,0.65,0.0005162622686193526
Vindija,10,10,Mid,vg giraffe,0.65,0.0009691421629461799
Vindija,10,10,Mid,vg giraffe,0.6,0.000745949407131609
Vindija,10,10,Mid,vg giraffe,0.6,0.0009871399475251715
Vindija,10,10,Mid,vg giraffe,0.75,0.00045634069947791945
Vindija,10,10,Mid,vg giraffe,0.75,0.0010029059517222942
Vindija,10,10,Mid,vg giraffe,0.7,0.00046776427396713285
Vindija,10,10,Mid,vg giraffe,0.7,0.0012154035231148562
Vindija,10,10,Mid,vg giraffe,0.85,0.0005066063402682591
Vindija,10,10,Mid,vg giraffe,0.85,0.0007959031926057381
Vindija,10,10,Mid,vg giraffe,0.8,0.0005244785925087902
Vindija,10,10,Mid,vg giraffe,0.8,0.0009450745251037094
Vindija,10,10,Mid,vg giraffe,0.95,0.0005633117431760095
Vindija,10,10,Mid,vg giraffe,0.95,0.000772631779051316
Vindija,10,10,Mid,vg giraffe,0.9,0.0004820981165696441
Vindija,10,10,Mid,vg giraffe,0.9,0.0007532589793689832
Vindija,10,10,None,vg giraffe,0.15,7.73110064694672e-05
Vindija,10,10,None,vg giraffe,0.15,0.0002334240528231827
Vindija,10,10,None,vg giraffe,0.1,0.00011551065357619617
Vindija,10,10,None,vg giraffe,0.1,0.00031034845958245066
Vindija,10,10,None,vg giraffe,0.25,0.00010714248796820988
Vindija,10,10,None,vg giraffe,0.25,0.00018459840733018256
Vindija,10,10,None,vg giraffe,0.2,8.872634562065543e-05
Vindija,10,10,None,vg giraffe,0.2,0.0002107345410995027
Vindija,10,10,None,vg giraffe,0.35,9.381958851866703e-05
Vindija,10,10,None,vg giraffe,0.35,0.00013890534212380746
Vindija,10,10,None,vg giraffe,0.3,0.00010955499096221039
Vindija,10,10,None,vg giraffe,0.3,0.00015435429027300796
Vindija,10,10,None,vg giraffe,0.45,9.538197066429273e-05
Vindija,10,10,None,vg giraffe,0.45,0.00013342529492149532
Vindija,10,10,None,vg giraffe,0.4,9.80223559438662e-05
Vindija,10,10,None,vg giraffe,0.4,0.00013233134351977238
Vindija,10,10,None,vg giraffe,0.55,9.37555277712093e-05
Vindija,10,10,None,vg giraffe,0.55,0.00014348552773084817
Vindija,10,10,None,vg giraffe,0.5,9.478601204132391e-05
Vindija,10,10,None,vg giraffe,0.5,0.00013136364983207493
Vindija,10,10,None,vg giraffe,0.65,0.00010633873504894631
Vindija,10,10,None,vg giraffe,0.65,0.00014733248489861293
Vindija,10,10,None,vg giraffe,0.6,0.00010377861656967682
Vindija,10,10,None,vg giraffe,0.6,0.00013765921066190233
Vindija,10,10,None,vg giraffe,0.75,0.00012079328629248398
Vindija,10,10,None,vg giraffe,0.75,0.00013239361692756187
Vindija,10,10,None,vg giraffe,0.7,9.884474906711029e-05
Vindija,10,10,None,vg giraffe,0.7,0.00014169753876355792
Vindija,10,10,None,vg giraffe,0.85,0.00012144476495923568
Vindija,10,10,None,vg giraffe,0.85,0.00012598413487326093
Vindija,10,10,None,vg giraffe,0.8,0.00012341012074080474
Vindija,10,10,None,vg giraffe,0.8,0.00012896169830496187
Vindija,10,10,None,vg giraffe,0.9,0.00011646765398491548
Vindija,10,10,None,vg giraffe,0.9,0.0001356850285721752
Vindija,10,10,Single-stranded,vg giraffe,0.1,0.000977874067372685
Vindija,10,10,Single-stranded,vg giraffe,0.1,0.002025622888827038
Vindija,10,10,None,vg giraffe,0.95,0.00012164801896176528
Vindija,10,10,None,vg giraffe,0.95,0.00013177588776428712
Vindija,10,10,Single-stranded,vg giraffe,0.15,0.000989404382626235
Vindija,10,10,Single-stranded,vg giraffe,0.15,0.0010797429421302062
Vindija,10,10,Single-stranded,vg giraffe,0.25,0.0006292859236309037
Vindija,10,10,Single-stranded,vg giraffe,0.25,0.0009665193607165875
Vindija,10,10,Single-stranded,vg giraffe,0.2,0.0004350465971594321
Vindija,10,10,Single-stranded,vg giraffe,0.2,0.0009274133293197812
Vindija,10,10,Single-stranded,vg giraffe,0.35,0.0005619605933337311
Vindija,10,10,Single-stranded,vg giraffe,0.35,0.0009874544906272884
Vindija,10,10,Single-stranded,vg giraffe,0.3,0.00045386898468611104
Vindija,10,10,Single-stranded,vg giraffe,0.3,0.0009145827430473415
Vindija,10,10,Single-stranded,vg giraffe,0.45,0.0005185353851956496
Vindija,10,10,Single-stranded,vg giraffe,0.45,0.0007864032587038287
Vindija,10,10,Single-stranded,vg giraffe,0.4,0.0005136373259217061
Vindija,10,10,Single-stranded,vg giraffe,0.4,0.0008277643731159252
Vindija,10,10,Single-stranded,vg giraffe,0.55,0.00018999180477062688
Vindija,10,10,Single-stranded,vg giraffe,0.55,0.0007380499123636572
Vindija,10,10,Single-stranded,vg giraffe,0.5,0.00031475113582003306
Vindija,10,10,Single-stranded,vg giraffe,0.5,0.0006276883057856034
Vindija,10,10,Single-stranded,vg giraffe,0.65,0.0003205484473523468
Vindija,10,10,Single-stranded,vg giraffe,0.65,0.0006599584536165884
Vindija,10,10,Single-stranded,vg giraffe,0.6,0.00023273489068036145
Vindija,10,10,Single-stranded,vg giraffe,0.6,0.0008057174282091722
Vindija,10,10,Single-stranded,vg giraffe,0.75,0.00038822204751920106
Vindija,10,10,Single-stranded,vg giraffe,0.75,0.000634598023791438
Vindija,10,10,Single-stranded,vg giraffe,0.7,0.00023030475218718368
Vindija,10,10,Single-stranded,vg giraffe,0.7,0.0006847333855012477
Vindija,10,10,Single-stranded,vg giraffe,0.85,0.0004626810481962721
Vindija,10,10,Single-stranded,vg giraffe,0.85,0.0004989126451594504
Vindija,10,10,Single-stranded,vg giraffe,0.8,0.00041307060396498846
Vindija,10,10,Single-stranded,vg giraffe,0.8,0.0006775069768201686
Vindija,10,10,Single-stranded,vg giraffe,0.9,0.00043787323859765625
Vindija,10,10,Single-stranded,vg giraffe,0.9,0.00043460119525836667
Vindija,10,10,Single-stranded,vg giraffe,0.95,0.000465371212861302
Vindija,10,10,Single-stranded,vg giraffe,0.95,0.0004149726931739013
Vindija,20,2,High,SAFARI,0.15,0.008995710166518261
Vindija,20,2,High,SAFARI,0.15,0.008514238544931656
Vindija,20,2,High,SAFARI,0.1,0.009256938176308632
Vindija,20,2,High,SAFARI,0.1,0.008733773273906299
Vindija,20,2,High,SAFARI,0.2,0.009184159253845728
Vindija,20,2,High,SAFARI,0.2,0.008494242238128117
Vindija,20,2,High,SAFARI,0.35,0.009495075586850275
Vindija,20,2,High,SAFARI,0.35,0.009677901115427861
Vindija,20,2,High,SAFARI,0.25,0.010406702839996926
Vindija,20,2,High,SAFARI,0.25,0.008317516973231846
Vindija,20,2,High,SAFARI,0.3,0.010526534985454614
Vindija,20,2,High,SAFARI,0.3,0.00961043726372531
Vindija,20,2,High,SAFARI,0.55,0.009176700223936704
Vindija,20,2,High,SAFARI,0.55,0.009895966157985783
Vindija,20,2,High,SAFARI,0.45,0.008909530481456358
Vindija,20,2,High,SAFARI,0.45,0.009321064853330863
Vindija,20,2,High,SAFARI,0.5,0.009000392580326705
Vindija,20,2,High,SAFARI,0.5,0.009522709267850194
Vindija,20,2,High,SAFARI,0.65,0.00954010193865874
Vindija,20,2,High,SAFARI,0.65,0.009753783399276409
Vindija,20,2,High,SAFARI,0.4,0.009691625064972348
Vindija,20,2,High,SAFARI,0.4,0.009361531317044232
Vindija,20,2,High,SAFARI,0.6,0.009329010837168113
Vindija,20,2,High,SAFARI,0.6,0.009624817359306087
Vindija,20,2,High,SAFARI,0.7,0.009578038557032436
Vindija,20,2,High,SAFARI,0.7,0.009430845709691157
Vindija,20,2,High,SAFARI,0.85,0.009743269687327758
Vindija,20,2,High,SAFARI,0.85,0.008778236895869235
Vindija,20,2,High,SAFARI,0.75,0.00968039072558541
Vindija,20,2,High,SAFARI,0.75,0.009089148639999238
Vindija,20,2,High,SAFARI,0.8,0.00968779537356153
Vindija,20,2,High,SAFARI,0.8,0.008940454127168268
Vindija,20,2,High,SAFARI,0.95,0.009859639638445213
Vindija,20,2,High,SAFARI,0.95,0.008759569863868886
Vindija,20,2,High,SAFARI,0.9,0.009654204172276455
Vindija,20,2,High,SAFARI,0.9,0.008770566139081335
Vindija,20,2,Mid,SAFARI,0.15,0.0012116580730552687
Vindija,20,2,Mid,SAFARI,0.15,0.003246249469464731
Vindija,20,2,Mid,SAFARI,0.1,0.0014015931164214537
Vindija,20,2,Mid,SAFARI,0.1,0.0036891229665057274
Vindija,20,2,Mid,SAFARI,0.25,0.0012789965168052673
Vindija,20,2,Mid,SAFARI,0.25,0.002007870715957584
Vindija,20,2,Mid,SAFARI,0.2,0.001451578400225079
Vindija,20,2,Mid,SAFARI,0.2,0.002224351108525808
Vindija,20,2,Mid,SAFARI,0.35,0.0009343697448012744
Vindija,20,2,Mid,SAFARI,0.35,0.0016214352432336035
Vindija,20,2,Mid,SAFARI,0.3,0.0010555268580192548
Vindija,20,2,Mid,SAFARI,0.3,0.0011382823032973872
Vindija,20,2,Mid,SAFARI,0.45,0.000633971354242443
Vindija,20,2,Mid,SAFARI,0.45,0.0008993407807944691
Vindija,20,2,Mid,SAFARI,0.4,0.0008264220265699603
Vindija,20,2,Mid,SAFARI,0.4,0.0010501358493071303
Vindija,20,2,Mid,SAFARI,0.55,0.0006111422927600359
Vindija,20,2,Mid,SAFARI,0.55,0.0009073590942950873
Vindija,20,2,Mid,SAFARI,0.5,0.0005368039902981342
Vindija,20,2,Mid,SAFARI,0.5,0.0008796820118656519
Vindija,20,2,Mid,SAFARI,0.65,0.0006470155701372278
Vindija,20,2,Mid,SAFARI,0.65,0.0009607269945202949
Vindija,20,2,Mid,SAFARI,0.6,0.0008656439395039957
Vindija,20,2,Mid,SAFARI,0.6,0.0009836124094377864
Vindija,20,2,Mid,SAFARI,0.75,0.0005648192241770785
Vindija,20,2,Mid,SAFARI,0.75,0.0009987936443530277
Vindija,20,2,Mid,SAFARI,0.7,0.0006054785248049638
Vindija,20,2,Mid,SAFARI,0.7,0.001213493817866417
Vindija,20,2,Mid,SAFARI,0.85,0.0006341626037539562
Vindija,20,2,Mid,SAFARI,0.85,0.0007977807142316746
Vindija,20,2,Mid,SAFARI,0.95,0.0006853308617011174
Vindija,20,2,Mid,SAFARI,0.95,0.000766063493452078
Vindija,20,2,Mid,SAFARI,0.9,0.0006097345471596585
Vindija,20,2,Mid,SAFARI,0.9,0.0007526469344918669
Vindija,20,2,None,SAFARI,0.15,7.735717504801994e-05
Vindija,20,2,None,SAFARI,0.15,0.00022912957748051646
Vindija,20,2,None,SAFARI,0.1,0.00011558595463896122
Vindija,20,2,None,SAFARI,0.1,0.00031039963454682095
Vindija,20,2,Mid,SAFARI,0.8,0.0006246729032061492
Vindija,20,2,Mid,SAFARI,0.8,0.000943365784836403
Vindija,20,2,None,SAFARI,0.2,8.876636170854362e-05
Vindija,20,2,None,SAFARI,0.2,0.00020811408279354862
Vindija,20,2,None,SAFARI,0.35,7.66203181848653e-05
Vindija,20,2,None,SAFARI,0.35,0.00013761430887328542
Vindija,20,2,None,SAFARI,0.25,0.00010380440400781655
Vindija,20,2,None,SAFARI,0.25,0.00018271817401205057
Vindija,20,2,None,SAFARI,0.3,8.949707277864455e-05
Vindija,20,2,None,SAFARI,0.3,0.00015277010753940706
Vindija,20,2,None,SAFARI,0.45,8.293692560028977e-05
Vindija,20,2,None,SAFARI,0.45,0.00012475727429369398
Vindija,20,2,None,SAFARI,0.4,8.239753932677845e-05
Vindija,20,2,None,SAFARI,0.4,0.00013132151413830864
Vindija,20,2,None,SAFARI,0.55,8.368825030606148e-05
Vindija,20,2,None,SAFARI,0.55,0.0001371086056051917
Vindija,20,2,None,SAFARI,0.5,8.477674965680155e-05
Vindija,20,2,None,SAFARI,0.5,0.00012285956117841215
Vindija,20,2,None,SAFARI,0.65,9.692864175677899e-05
Vindija,20,2,None,SAFARI,0.65,0.00014142374439675962
Vindija,20,2,None,SAFARI,0.6,9.366027059432404e-05
Vindija,20,2,None,SAFARI,0.6,0.00013111096242953907
Vindija,20,2,None,SAFARI,0.75,0.00010123593274734025
Vindija,20,2,None,SAFARI,0.75,0.0001274571033132324
Vindija,20,2,None,SAFARI,0.7,9.009768368489836e-05
Vindija,20,2,None,SAFARI,0.7,0.00013642255563725523
Vindija,20,2,None,SAFARI,0.85,9.70966491248282e-05
Vindija,20,2,None,SAFARI,0.85,0.00011704186375929768
Vindija,20,2,None,SAFARI,0.8,0.00010313215661621742
Vindija,20,2,None,SAFARI,0.8,0.00012451690024671352
Vindija,20,2,None,SAFARI,0.95,9.684823830325464e-05
Vindija,20,2,None,SAFARI,0.95,0.00012317978332461053
Vindija,20,2,None,SAFARI,0.9,9.267152096597962e-05
Vindija,20,2,None,SAFARI,0.9,0.0001268054484549067
Vindija,20,2,Single-stranded,SAFARI,0.15,0.0009794842864895802
Vindija,20,2,Single-stranded,SAFARI,0.15,0.0010823312117277228
Vindija,20,2,Single-stranded,SAFARI,0.1,0.0010115631466794367
Vindija,20,2,Single-stranded,SAFARI,0.1,0.001968645520701986
Vindija,20,2,Single-stranded,SAFARI,0.25,0.0006237158294768546
Vindija,20,2,Single-stranded,SAFARI,0.25,0.0009367453084270026
Vindija,20,2,Single-stranded,SAFARI,0.2,0.0004318351550765649
Vindija,20,2,Single-stranded,SAFARI,0.2,0.0008943636846495955
Vindija,20,2,Single-stranded,SAFARI,0.35,0.0005471570043232561
Vindija,20,2,Single-stranded,SAFARI,0.35,0.000977540579996554
Vindija,20,2,Single-stranded,SAFARI,0.3,0.0004583635771960937
Vindija,20,2,Single-stranded,SAFARI,0.3,0.0008976343899940556
Vindija,20,2,Single-stranded,SAFARI,0.45,0.0005107285815969186
Vindija,20,2,Single-stranded,SAFARI,0.45,0.0007746968209564308
Vindija,20,2,Single-stranded,SAFARI,0.4,0.0005023879056466228
Vindija,20,2,Single-stranded,SAFARI,0.4,0.0008223476617100578
Vindija,20,2,Single-stranded,SAFARI,0.55,0.00018404597664714253
Vindija,20,2,Single-stranded,SAFARI,0.55,0.0007373734816766885
Vindija,20,2,Single-stranded,SAFARI,0.65,0.0003190064276154962
Vindija,20,2,Single-stranded,SAFARI,0.65,0.000664315389946675
Vindija,20,2,Single-stranded,SAFARI,0.5,0.0003075202149127774
Vindija,20,2,Single-stranded,SAFARI,0.5,0.0006189521106515427
Vindija,20,2,Single-stranded,SAFARI,0.6,0.00023166183073609662
Vindija,20,2,Single-stranded,SAFARI,0.6,0.0008032108649290046
Vindija,20,2,Single-stranded,SAFARI,0.75,0.0003891804622023046
Vindija,20,2,Single-stranded,SAFARI,0.75,0.00064821431216844
Vindija,20,2,Single-stranded,SAFARI,0.7,0.00022730138433366424
Vindija,20,2,Single-stranded,SAFARI,0.7,0.0006907865056730628
Vindija,20,2,Single-stranded,SAFARI,0.85,0.00046943096075994096
